username,LABEL,user_id,account_age_years,followers_count,following_count,verified,verified_type,statuses_count,posting_frequency,tweet_text,tweet_created_at,is_retweet,has_media,urls,mentions,hashtags
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@realDonaldTrump It was a hack job.,2024-11-25 21:24:04+00:00,False,False,,realDonaldTrump,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@NateSilver538 No one believes in you.,2024-11-26 20:07:53+00:00,False,False,,NateSilver538,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@LeopoldoMichel7 @El_Universal_Mx Se ve que no tienes nada que hacer, rufián.",2024-11-26 20:42:11+00:00,False,False,,"LeopoldoMichel7,El_Universal_Mx",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@JJDiazMachuca Es de Morena, seguro",2024-11-26 20:52:43+00:00,False,False,,JJDiazMachuca,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@OSWALDORIOSM Saben si ya lo corrieron?,2024-11-26 20:53:19+00:00,False,False,,OSWALDORIOSM,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@karlapinak Qué fue el violento éste?,2024-11-26 20:54:03+00:00,False,False,,karlapinak,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@smaciasr @LeopoldoMichel7 @MIsidro Qué fue de este ente? Sigue cobrando?,2024-11-26 20:54:50+00:00,False,False,,"smaciasr,LeopoldoMichel7,MIsidro",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk Governor Wretched,2024-11-26 20:57:19+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@Adela_Micha Has de estar contenta,2024-11-28 21:10:26+00:00,False,False,,Adela_Micha,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@LPOmx Sigue vivo?,2024-11-28 21:13:57+00:00,False,False,,LPOmx,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@EdgardBuscaglia And? A win is a win.,2024-11-28 21:15:51+00:00,False,False,,EdgardBuscaglia,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@AlexanderSoros Get lost, idiot",2024-11-29 14:43:18+00:00,False,False,,AlexanderSoros,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk No longer. #doge,2024-11-30 13:44:45+00:00,False,False,,elonmusk,doge
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@NateSilver538 You mad, bro?",2024-12-02 03:01:53+00:00,False,False,,NateSilver538,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@semanariomex Correción: Al futbol* en general,2024-12-02 03:17:08+00:00,False,False,,semanariomex,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk Bring back 140 characters. Summarize or write a book. Not both in a tuit.,2024-12-02 20:45:09+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@torito_01 Pinche bot, no desinformes. Morena es cáncer pero tú más por ser un bot desinformador.",2024-12-03 20:24:40+00:00,False,False,,torito_01,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@MonicaToledoCa1 Bot desinformadora muteada y reportada porque ni para hacer un montaje sirves. Come caca tú y los de Morena.,2024-12-03 20:26:22+00:00,False,False,,MonicaToledoCa1,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@emeequis @Javier_Corral @fernandeznorona Oigan a este pendejazo,2024-12-05 02:52:21+00:00,False,False,,"emeequis,Javier_Corral,fernandeznorona",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@emeequis Esperpento @LaydaSansores,2024-12-05 02:54:35+00:00,False,False,,"emeequis,LaydaSansores",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@MrReyKing Puta cínica momia,2024-12-05 21:32:38+00:00,False,False,,MrReyKing,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@AlexanderSoros Cry baby,2024-12-06 03:06:42+00:00,False,False,,AlexanderSoros,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@NateSilver538 Oh, get lost. You know that is not true.",2024-12-06 20:17:57+00:00,False,False,,NateSilver538,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@mario_dico50 Morena es el nuevo PRI. Normal.,2024-12-06 20:18:33+00:00,False,False,,mario_dico50,
