fold,cluster,saliency
2,70,37.464796256797854
2,37,34.14122553274501
2,185,31.020756989950314
2,129,25.29721282614628
2,111,21.27904561860487
2,146,20.729881314444356
2,171,13.14112244604621
2,163,11.110478479997255
2,199,10.966595319332555
2,141,9.768556153168902
2,92,9.637948838062584
2,127,7.667878675740212
2,1,7.565140649559908
2,15,7.479648875189014
2,189,7.330709550355095
2,7,7.243281285976991
2,18,5.5111239473335445
2,29,5.365892737696413
2,113,5.137744763516821
2,102,5.0860068150796
2,153,4.972175703733228
2,164,4.725142658688128
2,48,4.671841033617966
2,40,4.552874379092827
2,27,4.060922789736651
2,195,3.9494257336482406
2,182,3.7911184730473906
2,128,3.630970217520371
2,85,3.5173167549073696
2,39,3.492256766417995
2,89,3.3560011100489646
2,193,3.298603745410219
2,93,3.2006159147713333
2,105,3.173659706255421
2,91,3.027620441862382
2,190,2.9916515150107443
2,149,2.949489851947874
2,134,2.847344080917537
2,116,2.83113333908841
2,135,2.6741888849064708
2,62,2.621906431391835
2,131,2.618907941970974
2,36,2.610059086466208
2,120,2.4391603842377663
2,87,2.4222807072801515
2,184,2.3339272956363857
2,30,2.3183300644159317
2,64,2.0814213333651423
2,75,2.079034355818294
2,126,2.0710828909650445
2,31,2.031775333918631
2,50,1.9528547301888466
2,34,1.949173838365823
2,76,1.940116137266159
2,197,1.9037681325571612
2,83,1.8433730669203214
2,56,1.8393158602993935
2,198,1.8339983960613608
2,38,1.7857318663736805
2,142,1.724433559924364
2,139,1.6158490609377623
2,109,1.6120350303826854
2,181,1.6072214958257973
2,99,1.5893693261314183
2,68,1.5108775061089545
2,28,1.4947254133876413
2,200,1.4572338338475674
2,175,1.384207398048602
2,103,1.370244522811845
2,22,1.354422003030777
2,96,1.2957798091229051
2,74,1.2953135832212865
2,51,1.2784412283217534
2,107,1.2768168576294556
2,94,1.275545637588948
2,23,1.2675949649419636
2,176,1.260895786806941
2,159,1.256819671485573
2,133,1.2140860760118812
2,118,1.209868439938873
2,156,1.1682933373376727
2,72,1.107314175926149
2,172,1.0486790132708848
2,79,1.0389210563153028
2,20,0.9735811890568584
2,16,0.9605190232396126
2,59,0.9454943127930164
2,161,0.9441358372569084
2,3,0.8812401741743088
2,154,0.8422518257284537
2,53,0.8059033844619989
2,155,0.7941264514811337
2,110,0.7892553238198161
2,101,0.7666158776264638
2,47,0.7504645911976695
2,194,0.740292408503592
2,119,0.705040704458952
2,196,0.688603182323277
2,19,0.6835307478904724
2,166,0.6419346425682306
2,58,0.6320748173166066
2,136,0.5701431492343545
2,170,0.5314626027829945
2,25,0.5037728031165898
2,188,0.5034698345698416
2,104,0.47230995260179043
2,65,0.4621058749035001
2,144,0.4593355974648148
2,21,0.45688639720901847
2,54,0.42861583828926086
2,80,0.39080229541286826
2,11,0.38215767266228795
2,61,0.381638846360147
2,10,0.369991151150316
2,177,0.35117144137620926
2,49,0.311537666246295
2,77,0.3026384115219116
2,60,0.299594908952713
2,145,0.2973544499836862
2,71,0.2832385040819645
2,73,0.27666153077734634
2,45,0.27321290131658316
2,168,0.25616041105240583
2,137,0.2522661257535219
2,12,0.23398343077860773
2,140,0.22042031912133098
2,69,0.21717778174206614
2,52,0.2058653086423874
2,6,0.20448498334735632
2,169,0.2017319230362773
2,121,0.20135407359339297
2,192,0.19103111699223518
2,55,0.1875255440827459
2,42,0.18662023171782494
2,117,0.18596462439745665
2,150,0.17556128278374672
2,33,0.17465550976339728
2,63,0.1745563424192369
2,160,0.1701870101969689
2,108,0.162447051377967
2,179,0.1487992973998189
2,100,0.1388845145702362
2,122,0.13016487937420607
2,24,0.11512369755655527
2,67,0.10637139482423663
2,90,0.10319057363085449
2,180,0.10252232570201159
2,138,0.09887948632240295
2,147,0.08919468196108937
2,165,0.07946529984474182
2,5,0.06957074720412493
2,114,0.06823659688234329
2,41,0.06616897881031036
2,8,0.0628121942281723
2,152,0.056609910214319825
2,17,0.05073579167947173
2,132,0.04995337501168251
2,95,0.04638866661116481
2,123,0.03406818211078644
2,44,0.030023452825844288
2,143,0.029235156252980232
2,97,0.02460440807044506
2,112,0.020264042541384697
2,14,0.01802738383412361
2,78,0.013542889384552836
2,148,0.01209241058677435
2,57,0.011464094743132591
2,173,0.010772095061838627
2,46,0.010551948565989733
2,98,0.009038995020091534
2,4,0.008104372769594193
2,13,0.0038969863671809435
2,32,0.0032688509672880173
