fold,cluster,drop_F1
3,70,-0.03934742990141182
3,37,0.017606549249363612
3,185,-0.05968813674097451
3,111,0.017606549249363612
3,129,0.017606549249363612
3,146,0.06591572799332501
3,199,0.0
3,171,0.0
3,18,0.0
3,15,0.0
3,92,0.017606549249363612
3,1,0.017606549249363612
3,113,0.0
3,29,0.017606549249363612
3,76,0.0
3,163,0.017606549249363612
3,93,0.0
3,189,0.0
3,127,0.0
3,39,0.0
