fold,cluster,drop_F1
4,146,0.0022058823529411686
4,37,-0.06053921568627452
4,70,-0.03073069403714568
4,129,-0.03073069403714568
4,185,0.0
4,111,-0.03073069403714568
4,171,0.11017267267267267
4,92,0.0
4,199,-0.03073069403714568
4,126,0.0
4,15,-0.03073069403714568
4,83,0.0
4,113,0.0
4,39,-0.03073069403714568
4,127,-0.03073069403714568
4,18,-0.03073069403714568
4,76,0.0
4,1,-0.03073069403714568
4,163,-0.03073069403714568
4,29,0.0
