fold,cluster,saliency
3,70,6.647518495621625
3,37,6.488837725657504
3,185,5.693069420056418
3,111,4.624581643845886
3,129,4.229383110883646
3,146,3.2642273721285164
3,199,2.2012464106082916
3,171,1.9933929692488164
3,18,1.9725807600189
3,15,1.928758482914418
3,92,1.725510104210116
3,1,1.4549228521063924
3,113,1.4477082589874044
3,29,1.4302682289853692
3,76,1.359094912186265
3,163,1.2095987311913632
3,93,1.195941825164482
3,189,1.1365358508192003
3,127,1.1211861232295632
3,39,1.111037380876951
3,87,1.0643666884861887
3,107,1.0564035158604383
3,48,0.9318597412202507
3,27,0.9074113280512393
3,153,0.8782734061824158
3,154,0.85790726239793
3,51,0.8163913488388062
3,149,0.7957415683194995
3,7,0.7923680457752198
3,89,0.791016090195626
3,75,0.7573447865433991
3,181,0.753011924913153
3,102,0.7403275512624532
3,40,0.7382817544275895
3,184,0.7379449262516573
3,126,0.6944031489547342
3,103,0.6920114688109607
3,83,0.6624036600114778
3,133,0.6601053412305191
3,91,0.6119138930225745
3,190,0.5880534923635423
3,128,0.574057345977053
3,61,0.5653694884385914
3,20,0.5645555234514177
3,34,0.5579387657344341
3,25,0.5512361500877887
3,193,0.5460898331366479
3,58,0.5415676354896277
3,50,0.515162784839049
3,36,0.4854735911358148
3,197,0.45286161871626973
3,109,0.4439230489078909
3,99,0.44331938424147666
3,131,0.4420533038210124
3,169,0.43902537506073713
3,56,0.4379929171409458
3,176,0.43072112440131605
3,116,0.4276766281109303
3,182,0.42540140682831407
3,38,0.42158770945388824
3,68,0.4174236892722547
3,10,0.41739163803867996
3,139,0.40587516222149134
3,79,0.4046239834278822
3,120,0.37755819596350193
3,67,0.3759527199435979
3,155,0.37524027982726693
3,135,0.37413158151321113
3,134,0.35834008385427296
3,73,0.34066039987374097
3,64,0.3209738207515329
3,121,0.3116621202789247
3,72,0.30117349582724273
3,96,0.2927111918106675
3,85,0.28809039760380983
3,196,0.2795686072204262
3,170,0.26210107561200857
3,11,0.2591563439927995
3,108,0.2545955441892147
3,45,0.24039004370570183
3,137,0.2400331199169159
3,166,0.2387619975488633
3,194,0.22734032850712538
3,183,0.21769491769373417
3,156,0.19786432990804315
3,145,0.19642654829658568
3,188,0.19478626549243927
3,53,0.18787101889029145
3,147,0.1787584163248539
3,59,0.17056634509935975
3,6,0.1642840625718236
3,33,0.1554783429019153
3,195,0.1534344512037933
3,164,0.1532163149677217
3,49,0.152727659791708
3,21,0.14770160615444183
3,175,0.14597819559276104
3,101,0.14475926221348345
3,63,0.14114493713714182
3,142,0.1375139420852065
3,69,0.13258531596511602
3,95,0.1296566165983677
3,105,0.12874210602603853
3,32,0.12345317215658724
3,110,0.12121947226114571
3,28,0.12069902289658785
3,141,0.11769704357720912
3,23,0.11479581845924258
3,136,0.11301345052197576
3,98,0.1083125676959753
3,90,0.10520963650196791
3,159,0.10467506013810635
3,118,0.10291346302255988
3,179,0.094452403485775
3,12,0.0894573163241148
3,30,0.08114675292745233
3,191,0.08104280009865761
3,100,0.0786228054203093
3,150,0.07839797390624881
3,17,0.07816212438046932
3,161,0.07777867908589542
3,55,0.07584468368440866
3,143,0.07481671823188663
3,24,0.07431036327034235
3,3,0.07100349548272789
3,13,0.06297150254249573
3,47,0.06131371681112796
3,165,0.060145141556859016
3,200,0.06013434729538858
3,173,0.05888934060931206
3,16,0.058090269565582275
3,140,0.054352558217942715
3,65,0.05392151698470116
3,180,0.05364967370405793
3,148,0.050910488702356815
3,168,0.048940856009721756
3,31,0.04878540523350239
3,94,0.045635584741830826
3,117,0.0445423168130219
3,177,0.04302713926881552
3,162,0.039750461000949144
3,80,0.03693768382072449
3,160,0.03638595016673207
3,198,0.03413053788244724
3,42,0.032693106681108475
3,60,0.027621484361588955
3,52,0.026676221750676632
3,5,0.024950736900791526
3,78,0.02357939165085554
3,132,0.0218849778175354
3,26,0.021173028275370598
3,81,0.02097492665052414
3,54,0.020139606669545174
3,172,0.02004027320072055
3,77,0.018666873686015606
3,44,0.018530522007495165
3,46,0.018005644902586937
3,152,0.015987798338755965
3,104,0.015921009704470634
3,112,0.013393084518611431
3,22,0.011636354494839907
3,41,0.010751617839559913
3,178,0.009597834199666977
3,84,0.009286193177103996
3,119,0.007280013989657164
3,192,0.006250894628465176
3,97,0.004339311737567186
3,144,0.0026618733536452055
3,123,0.0018167034722864628
