fold,cluster,saliency
3,70,13.747121918946505
3,37,12.439203117974102
3,185,12.160901663824916
3,129,9.473728293552995
3,111,9.38642319990322
3,171,6.811216409318149
3,146,5.368576170876622
3,199,4.63877263572067
3,15,3.7768127932213247
3,18,3.4028674997389317
3,92,3.3369618179276586
3,29,3.115644275210798
3,93,2.9424992138519883
3,1,2.9071437655948102
3,76,2.806739255785942
3,75,2.725596444681287
3,113,2.6004040334373713
3,189,2.4816928138025105
3,163,2.457946572918445
3,107,2.3198851430788636
3,39,2.2464923691004515
3,127,2.0560191897675395
3,89,1.8617561161518097
3,87,1.8316012574359775
3,40,1.6990398345515132
3,34,1.6850093305110931
3,153,1.6573483319953084
3,7,1.6328604640439153
3,83,1.6141424905508757
3,149,1.6095084277912974
3,126,1.5919581269845366
3,27,1.591800800524652
3,181,1.5788337653502822
3,48,1.5067796562798321
3,128,1.5032453583553433
3,184,1.46894674282521
3,154,1.4354183641262352
3,102,1.432462552562356
3,103,1.422071955166757
3,25,1.3693879740312696
3,197,1.221426796168089
3,190,1.2151900120079517
3,91,1.1230185544118285
3,56,1.1221252419054508
3,193,1.113590239547193
3,50,1.0850292053073645
3,58,1.0765702547505498
3,61,1.0747846495360136
3,131,0.9767824728041887
3,36,0.9668191429227591
3,133,0.9630565596744418
3,38,0.9614245584234595
3,170,0.9298407398164272
3,116,0.9289027471095324
3,99,0.9098353162407875
3,176,0.9092394690960646
3,20,0.8641176372766495
3,169,0.7676633223891258
3,53,0.7298022639006376
3,79,0.7233119225129485
3,64,0.6914172917604446
3,96,0.6865096036344767
3,120,0.6728403950110078
3,51,0.6695438791066408
3,10,0.6644014045596123
3,182,0.6620238246396184
3,134,0.6458297907374799
3,68,0.642889522947371
3,109,0.640886515378952
3,155,0.6352830622345209
3,194,0.6284050587564707
3,121,0.6244274517521262
3,139,0.6159028299152851
3,67,0.6114865550771356
3,73,0.5658583277836442
3,72,0.5558767542243004
3,11,0.5473622847348452
3,196,0.5334407463669777
3,135,0.5231693973764777
3,188,0.4869407620280981
3,156,0.482638374902308
3,145,0.4798002364113927
3,175,0.47332223132252693
3,85,0.46077499724924564
3,69,0.4393886886537075
3,45,0.430087074637413
3,159,0.42087714187800884
3,166,0.420087743550539
3,105,0.3975262576714158
3,137,0.39538512378931046
3,90,0.37802945729345083
3,21,0.3773892018944025
3,136,0.3742328193038702
3,49,0.36844694428145885
3,6,0.36264236085116863
3,164,0.35361372819170356
3,24,0.3358373288065195
3,183,0.3283649832010269
3,195,0.3180707637220621
3,110,0.31365347281098366
3,33,0.29892607778310776
3,63,0.2924053929746151
3,108,0.273751019500196
3,101,0.26663776114583015
3,118,0.26584045123308897
3,179,0.26030758395791054
3,28,0.2596843745559454
3,142,0.2466629995033145
3,32,0.24605780094861984
3,95,0.23238856345415115
3,23,0.22994045913219452
3,98,0.22088403068482876
3,162,0.21467289328575134
3,147,0.2077060379087925
3,140,0.20658176764845848
3,141,0.20635221526026726
3,59,0.20149072259664536
3,3,0.20125406235456467
3,132,0.1910100169479847
3,150,0.17493849620223045
3,191,0.17442278005182743
3,31,0.16188869439065456
3,180,0.14863482303917408
3,65,0.1444510594010353
3,168,0.14427932351827621
3,200,0.14204862620681524
3,100,0.14064838364720345
3,17,0.1402857005596161
3,165,0.13945987448096275
3,198,0.13847308605909348
3,12,0.1281280443072319
3,161,0.12739168107509613
3,80,0.12442106381058693
3,55,0.12436879053711891
3,16,0.12419165670871735
3,47,0.1216407772153616
3,173,0.11428868304938078
3,30,0.09399942308664322
3,177,0.09166476503014565
3,117,0.0909917913377285
3,148,0.08963372465223074
3,52,0.08883588016033173
3,160,0.07364447508007288
3,42,0.07190665602684021
3,81,0.06619968265295029
3,26,0.06585532426834106
3,152,0.06551854312419891
3,44,0.06079648807644844
3,60,0.05587686039507389
3,22,0.055350061506032944
3,78,0.05332600325345993
3,104,0.047004297375679016
3,192,0.045879920944571495
3,77,0.04183489829301834
3,112,0.03754861280322075
3,5,0.03475045785307884
3,84,0.031213955022394657
3,172,0.02949337847530842
3,46,0.0281597301363945
3,41,0.026868282817304134
3,97,0.026653796434402466
3,178,0.026339996606111526
3,54,0.022634852677583694
3,143,0.021602805703878403
3,144,0.017727825790643692
3,119,0.013672025874257088
