fold,cluster,saliency
4,129,16.391678519081324
4,70,15.904278051108122
4,111,15.35707936109975
4,37,12.62464422127232
4,185,11.508798526600003
4,146,7.212049171794206
4,171,5.189062122255564
4,199,4.9868859788402915
4,92,4.8542466764338315
4,127,3.5645546447485685
4,15,3.495441992767155
4,18,3.1267009573057294
4,126,2.663008926436305
4,163,2.5589621486142278
4,108,2.4991969456896186
4,113,2.458706786390394
4,1,2.3562115356326103
4,83,2.343526555225253
4,39,2.252207849174738
4,76,2.2323825117200613
4,40,2.134589621797204
4,155,2.13261151406914
4,29,2.0748352645896375
4,116,2.0714506963267922
4,184,2.029093083925545
4,189,1.9670559717342257
4,154,1.8671056916937232
4,135,1.7735485495068133
4,153,1.6647616382688284
4,87,1.5285065360367298
4,181,1.4267697427421808
4,193,1.4028602465987206
4,93,1.3804996376857162
4,72,1.3174370611086488
4,48,1.264162520878017
4,197,1.253734389320016
4,134,1.2529602078720927
4,156,1.2498565316200256
4,89,1.2479519583284855
4,149,1.2322671487927437
4,102,1.1573450462892652
4,38,1.1322522894479334
4,182,1.1313490197062492
4,107,1.1245681354776025
4,94,1.1217491999268532
4,133,1.0980159239843488
4,161,1.0767606114968657
4,99,1.056256447918713
4,20,1.024635630659759
4,176,1.0212271474301815
4,128,0.9761722502298653
4,142,0.953770475462079
4,80,0.9266246557235718
4,31,0.8834995180368423
4,75,0.8819864606484771
4,59,0.8739203233271837
4,190,0.8686047745868564
4,91,0.8412247477099299
4,141,0.8137486213818192
4,68,0.8064625095576048
4,58,0.7936133537441492
4,30,0.7898586727678776
4,139,0.7888216096907854
4,36,0.7725559854879975
4,27,0.7410996514372528
4,7,0.7013632822781801
4,131,0.6878570765256882
4,71,0.6873078793287277
4,28,0.685096200555563
4,109,0.6625221357680857
4,51,0.6385599691420794
4,64,0.6369091551750898
4,78,0.6199607625603676
4,52,0.6163280652835965
4,50,0.6098860669881105
4,196,0.6057513253763318
4,166,0.5906323436647654
4,192,0.5416083950549364
4,67,0.5323405414819717
4,117,0.5306743821129203
4,118,0.5293460907414556
4,25,0.5222246488556266
4,21,0.497826412320137
4,55,0.49010968022048473
4,56,0.4863630263134837
4,63,0.4643506370484829
4,57,0.45946354418992996
4,120,0.4565509855747223
4,168,0.44895697850733995
4,103,0.4473094707354903
4,100,0.4459282085299492
4,3,0.4212785316631198
4,164,0.39942445512861013
4,49,0.39621627517044544
4,194,0.3931555300951004
4,11,0.38988096453249454
4,69,0.38774751871824265
4,136,0.3686423636972904
4,33,0.36044549848884344
4,96,0.3590127769857645
4,90,0.3336501568555832
4,85,0.31343833450227976
4,105,0.3019117545336485
4,65,0.2922900952398777
4,121,0.2852392103523016
4,44,0.2845759065821767
4,74,0.28261793218553066
4,8,0.2647935152053833
4,169,0.2641851305961609
4,24,0.2638371344655752
4,10,0.26325393468141556
4,188,0.2621615156531334
4,4,0.23784008622169495
4,145,0.23779884912073612
4,160,0.23682697396725416
4,123,0.2331649363040924
4,54,0.22717524971812963
4,195,0.22241579741239548
4,110,0.22033430077135563
4,17,0.20787858963012695
4,132,0.2061010617762804
4,115,0.2040446661412716
4,12,0.20119323953986168
4,200,0.1989113064482808
4,73,0.19444651436060667
4,47,0.1890943655744195
4,150,0.1870262175798416
4,198,0.1768331378698349
4,95,0.17498280107975006
4,104,0.16808171570301056
4,159,0.16597745940089226
4,16,0.15748831257224083
4,148,0.15495530609041452
4,165,0.1536728274077177
4,13,0.15071597695350647
4,97,0.14586032927036285
4,177,0.13961442932486534
4,137,0.13691510446369648
4,34,0.13375957123935223
4,157,0.13206045143306255
4,175,0.13129774667322636
4,53,0.1312425583600998
4,77,0.12361539900302887
4,45,0.10376130789518356
4,22,0.09995852410793304
4,60,0.09150892496109009
4,101,0.08853850699961185
4,61,0.08487656340003014
4,147,0.08076271787285805
4,187,0.0777612030506134
4,88,0.06956014223396778
4,173,0.06954845227301121
4,179,0.06287720799446106
4,140,0.060495130717754364
4,5,0.05557841807603836
4,180,0.04945557937026024
4,23,0.048542601987719536
4,32,0.04854199476540089
4,143,0.04852595366537571
4,191,0.045650798827409744
4,79,0.036349792033433914
4,19,0.03434186801314354
4,144,0.02338183857500553
4,6,0.022458979859948158
4,42,0.019321665167808533
4,172,0.018916958943009377
4,186,0.01332846563309431
4,152,0.00785438809543848
