fold,cluster,drop_F1
1,70,-0.04384057971014488
1,37,-0.0016683518705763456
1,129,0.07173913043478264
1,185,-0.024901185770750955
1,146,0.09206378203455295
1,111,0.04328063241106722
1,199,0.021635610766045588
1,171,-0.021770777545157993
1,15,0.0
1,1,0.0
1,93,0.0
1,92,0.021635610766045588
1,75,0.0
1,127,0.0
1,29,0.021635610766045588
1,149,0.0
1,163,-0.04820565907522434
1,99,0.0
1,113,0.0
1,189,-0.024901185770750955
