cluster,saliency_mean,saliency_std,n_folds,saliency_sum
36,1.116066330485046,0.763503339383885,5,5.5803316524252295
20,1.0731942486949264,0.7111425715019504,5,5.3659712434746325
56,1.060773619171232,0.6923868120748954,5,5.30386809585616
30,1.0536737525835633,0.7617818784898327,4,4.214695010334253
103,1.0275449321605266,0.6938507539997775,5,5.137724660802633
131,1.0119020061567425,0.39167998440864427,5,5.059510030783713
195,1.010781567171216,1.4747760175300304,5,5.05390783585608
67,1.0010288807097822,1.0858686061644176,4,4.004115522839129
62,0.9640099434182048,1.3317173243902645,2,1.9280198868364096
55,0.936550603248179,1.6065138337077103,5,4.682753016240895
197,0.9220459041185677,0.5022834732058058,5,4.6102295205928385
21,0.8964417036622763,1.0531429140403321,4,3.585766814649105
51,0.869011224899441,0.5136596661083842,5,4.345056124497205
34,0.8620616825297475,0.6440980596729783,5,4.310308412648737
25,0.840296420827508,0.5038014431154476,5,4.20148210413754
156,0.8351805135607719,0.3479003156259238,5,4.17590256780386
109,0.8296082808636129,0.3821802666346745,5,4.1480414043180645
85,0.8126799603924155,0.6441164657343715,5,4.063399801962078
155,0.8080325640738011,0.784225146556457,5,4.040162820369005
63,0.7754553105682135,1.255413338005892,5,3.8772765528410673
108,0.7026035360991955,1.006062072266324,5,3.5130176804959774
120,0.6987040046602487,0.28907438267297497,5,3.493520023301244
59,0.6797294234856963,0.38385808711906916,5,3.3986471174284816
118,0.6730687119066715,0.4985852062363881,5,3.3653435595333576
139,0.6594557710923254,0.16320102613805965,5,3.2972788554616272
61,0.6527660463936626,0.41482612767337673,5,3.2638302319683135
52,0.6376237632706762,0.9987163185558386,5,3.1881188163533807
58,0.6369772450998425,0.33162396163875185,5,3.1848862254992127
64,0.6259092746302486,0.2721181916242889,5,3.1295463731512427
3,0.6226613515987992,0.7074869856885033,5,3.113306757993996
142,0.6123550654388964,0.4375927735361535,5,3.061775327194482
175,0.6098880763165653,0.5911148702641355,4,2.439552305266261
28,0.5802820085547864,0.4151288816315656,5,2.901410042773932
8,0.5627636909484863,0.42139346371859093,2,1.1255273818969727
31,0.5557412231341005,0.4762524338440338,5,2.778706115670502
49,0.5362205069512129,0.5542137338808618,5,2.6811025347560644
188,0.5358907650224864,0.3461678666630444,5,2.6794538251124322
194,0.5309917127713562,0.30381573247528787,5,2.6549585638567805
145,0.529994104243815,0.47520025074423206,5,2.6499705212190747
196,0.5218276513740421,0.1746238580435904,5,2.60913825687021
79,0.4880872810259461,0.2890869704977738,5,2.4404364051297307
198,0.47834948139886063,0.5557934485930356,3,1.4350484441965818
16,0.4549242727458477,0.4929293717073695,5,2.2746213637292385
170,0.44601385574787855,0.3578459816159738,4,1.7840554229915142
10,0.43490357995033263,0.23775326202505984,5,2.174517899751663
200,0.43029323071241377,0.4462574907623291,5,2.151466153562069
11,0.4210622187703848,0.12049693578088634,5,2.105311093851924
110,0.41000986136496065,0.379905493001946,5,2.0500493068248034
166,0.4066768215969205,0.24470315954804606,5,2.0333841079846025
177,0.39639748763293026,0.5001460966574357,5,1.9819874381646514
73,0.395864352863282,0.1988173400318069,5,1.9793217643164098
121,0.3950599953532219,0.1594994560287822,5,1.9752999767661095
80,0.3879483239725232,0.33923526134184734,5,1.939741619862616
100,0.36262645311653613,0.37638590072639033,5,1.8131322655826807
136,0.35157302329316736,0.1357007627630554,5,1.7578651164658368
47,0.3488271333277225,0.3582844347017093,5,1.7441356666386127
45,0.3431975308805704,0.35036534911895373,5,1.715987654402852
159,0.33777662459760904,0.25632220285722873,5,1.6888831229880452
168,0.3237739782780409,0.23455058318471184,5,1.6188698913902044
74,0.31571342796087265,0.24280544115341898,4,1.2628537118434906
169,0.3070179449394345,0.2681764835268059,5,1.5350897246971726
53,0.3048562627285719,0.3039554244007241,5,1.5242813136428595
6,0.3017408214509487,0.3732358072642517,4,1.2069632858037949
90,0.28728622365742923,0.19479567112917567,5,1.436431118287146
65,0.28395102079957724,0.13179635940936354,5,1.4197551039978862
137,0.27993022594600914,0.19979513581623434,5,1.3996511297300458
101,0.2748115986585617,0.20894152630433596,5,1.3740579932928085
98,0.2688582604750991,0.06784580641380367,2,0.5377165209501982
69,0.2682208508253098,0.16592139033279368,5,1.3411042541265488
78,0.25602557021193206,0.24984607734805944,4,1.0241022808477283
132,0.2551911538466811,0.2887002800741363,5,1.2759557692334056
23,0.2546233270317316,0.15715106683220895,5,1.273116635158658
22,0.2544638514518738,0.38394923957554195,4,1.0178554058074951
179,0.25434728637337684,0.2662877607255166,5,1.2717364318668842
183,0.2525134968260924,0.20996970006832236,3,0.7575404904782772
71,0.24084312980994582,0.3049525329773129,4,0.9633725192397833
24,0.23842302430421114,0.14494987387254518,5,1.1921151215210557
117,0.23614903446286917,0.1742196643084012,5,1.1807451723143458
57,0.23578238813206553,0.16634319961668323,4,0.9431295525282621
144,0.2318357963114977,0.34485294690770846,5,1.1591789815574884
54,0.22444866094738244,0.19788521707583248,5,1.1222433047369123
12,0.22421362372115256,0.08031805762444338,5,1.1210681186057627
192,0.22304802797734738,0.21489290529134042,5,1.1152401398867369
119,0.21682970132678747,0.2539915345882649,4,0.8673188053071499
33,0.21115777771919966,0.11725151519687989,5,1.0557888885959983
147,0.2088393233716488,0.12812159157548256,4,0.8353572934865952
115,0.2040446661412716,,1,0.2040446661412716
19,0.19109338335692883,0.22168011892171546,2,0.38218676671385765
104,0.18934033892583102,0.22879021486659953,4,0.7573613557033241
60,0.17426137402653694,0.21622900627040506,5,0.8713068701326847
17,0.16888492368161678,0.11760518230390483,5,0.8444246184080839
44,0.1640794428065419,0.08609422517018164,5,0.8203972140327096
187,0.16169549524784088,0.11870101437350535,2,0.32339099049568176
173,0.16041464125737548,0.08420343462487127,4,0.6416585650295019
42,0.1598182089626789,0.1469605669551063,5,0.7990910448133945
152,0.1597779242321849,0.16926215327534566,5,0.7988896211609244
150,0.15820022029802203,0.09982225702493076,5,0.7910011014901102
140,0.15348790418356656,0.10964539983251956,5,0.7674395209178329
122,0.15078215301036835,0.05451877140003952,2,0.3015643060207367
160,0.14167777113616467,0.07704283773267609,5,0.7083888556808233
13,0.13969135656952858,0.10127101853511448,3,0.41907406970858574
123,0.13443684251978993,0.11563261653631235,3,0.4033105275593698
77,0.13323934674263,0.07905204467229741,5,0.66619673371315
180,0.130319600738585,0.10373495183600531,5,0.651598003692925
162,0.12928188405930996,0.1207611233527595,2,0.2585637681186199
4,0.1271265596151352,0.1565725708651513,2,0.2542531192302704
95,0.12525384165346623,0.08370574346267307,5,0.6262692082673311
172,0.1243879240937531,0.21153374177761441,4,0.4975516963750124
165,0.1199290979653597,0.06466938854954782,5,0.5996454898267984
14,0.11281606182456017,,1,0.11281606182456017
148,0.10897465795278549,0.05844132229731119,4,0.43589863181114197
32,0.1079131867736578,0.12002942328005327,3,0.3237395603209734
46,0.09726275503635406,0.06268648072016175,3,0.2917882651090622
112,0.09597227458531658,0.11116308436708197,3,0.28791682375594974
26,0.0797893221800526,0.0742580891487049,3,0.2393679665401578
191,0.07671759277582169,0.08646422604798917,3,0.23015277832746506
81,0.07498986832797527,0.012431199797398035,2,0.14997973665595055
97,0.07297783140093088,0.053562789815494415,5,0.3648891570046544
157,0.07296234369277954,0.06069115236602678,3,0.21888703107833862
125,0.07215633988380432,,1,0.07215633988380432
5,0.07132764011621476,0.03886252529294245,5,0.35663820058107376
41,0.0712291222686569,0.047767591549124896,3,0.21368736680597067
88,0.06956014223396778,,1,0.06956014223396778
138,0.06308619491755962,0.008857942565439864,2,0.12617238983511925
114,0.051927149295806885,0.009451620439386285,2,0.10385429859161377
143,0.035064379684627056,0.01903754049446352,2,0.07012875936925411
84,0.031213955022394657,,1,0.031213955022394657
186,0.027379983570426702,0.019871847238904287,2,0.054759967140853405
178,0.026339996606111526,,1,0.026339996606111526
