fold,cluster,drop_F1
2,37,0.014981134981135014
2,70,0.039164670743618124
2,185,0.039164670743618124
2,129,0.0
2,146,0.07224245522117861
2,111,0.0
2,171,0.05346035690863277
2,141,-0.02561265719160455
2,199,0.039164670743618124
2,163,-0.02561265719160455
2,1,-0.02561265719160455
2,92,0.0
2,113,0.0
2,15,0.0
2,7,0.039164670743618124
2,127,0.0
2,189,0.0
2,29,0.0
2,27,0.0
2,48,0.0
