fold,cluster,saliency
1,70,8.718641574727371
1,37,7.588461915496737
1,129,7.273928511654958
1,185,6.589835365768522
1,146,6.1947658059652895
1,111,5.498506367672235
1,199,3.8228519400581717
1,171,3.1512545165605843
1,15,2.999543187674135
1,1,2.0035903393290937
1,93,1.6540021365508437
1,92,1.6198743744753301
1,75,1.5371670085005462
1,127,1.5330236963927746
1,29,1.4745518849231303
1,149,1.3862557113170624
1,163,1.2737222372088581
1,99,1.261221859836951
1,113,1.1632959595881402
1,189,1.1575782622676343
1,50,1.1409625774249434
1,141,1.1197778740897775
1,27,1.110323108965531
1,39,1.0984742797445506
1,154,1.0600202581845224
1,40,1.0214492324739695
1,18,0.9959149272181094
1,133,0.955592161975801
1,131,0.9484500763937831
1,48,0.913773444481194
1,190,0.9025591257959604
1,102,0.8853813465684652
1,89,0.8403747514821589
1,72,0.8344819517806172
1,38,0.8310533682815731
1,184,0.8021879340521991
1,134,0.7840607184916735
1,153,0.7766325902193785
1,87,0.7349452371709049
1,36,0.726533267647028
1,126,0.709514700807631
1,181,0.7085921536199749
1,76,0.6655033980496228
1,7,0.6371106561273336
1,83,0.6361438944004476
1,85,0.634119026362896
1,107,0.5984255997464061
1,109,0.5940679498016834
1,61,0.5747968046925962
1,116,0.5695332018658519
1,135,0.5545341116376221
1,34,0.5197358820587397
1,128,0.4907802320085466
1,176,0.4846519371494651
1,156,0.4629921456798911
1,68,0.4363606167025864
1,136,0.41850104788318276
1,91,0.4124492227565497
1,195,0.40815560705959797
1,25,0.40815463848412037
1,139,0.40692356089130044
1,79,0.40140858851373196
1,64,0.3916677972301841
1,182,0.39017204148694873
1,147,0.3841080106794834
1,120,0.3836933756247163
1,20,0.37087157322093844
1,161,0.36731422459706664
1,118,0.364761708304286
1,121,0.35550202894955873
1,96,0.350307515822351
1,164,0.34799472242593765
1,59,0.3403333695605397
1,12,0.3271335610188544
1,65,0.32640946563333273
1,193,0.3014767791610211
1,194,0.29817118588835
1,11,0.28536808863282204
1,51,0.2588833631016314
1,173,0.2563238749280572
1,145,0.2552768178284168
1,73,0.24965146789327264
1,67,0.24742700904607773
1,196,0.2473959643393755
1,142,0.23891799105331302
1,108,0.23882795684039593
1,56,0.23486347729340196
1,58,0.22876348532736301
1,28,0.22718157013878226
1,44,0.21191270649433136
1,177,0.20919435378164053
1,152,0.20556951500475407
1,55,0.19833401311188936
1,42,0.19555550813674927
1,103,0.1904743374325335
1,105,0.19000698905438185
1,23,0.18618427217006683
1,117,0.15833070129156113
1,78,0.15624027233570814
1,188,0.15395959792658687
1,46,0.1504736840724945
1,119,0.14263985119760036
1,197,0.13988800952211022
1,5,0.134536512196064
1,3,0.1305165085941553
1,170,0.12634966149926186
1,45,0.12087570689618587
1,10,0.11945982277393341
1,49,0.11512328498065472
1,97,0.11370048392564058
1,168,0.10624855477362871
1,57,0.104096544906497
1,31,0.10060046147555113
1,110,0.09846281260251999
1,77,0.09412358328700066
1,80,0.0888392897322774
1,81,0.08378005400300026
1,140,0.08058423828333616
1,53,0.07211223244667053
1,63,0.07160369493067265
1,169,0.07129526603966951
1,33,0.06931696832180023
1,60,0.06849340535700321
1,166,0.06794609781354666
1,155,0.06445963773876429
1,101,0.056202128529548645
1,160,0.05537599138915539
1,24,0.04729490075260401
1,114,0.045243844389915466
1,144,0.04382585361599922
1,95,0.04318237490952015
1,17,0.040570737794041634
1,52,0.039510730654001236
1,179,0.03647753223776817
1,71,0.036058900877833366
1,165,0.03568626381456852
1,47,0.034532285295426846
1,22,0.03364945575594902
1,13,0.033359095454216
1,54,0.03238208591938019
1,159,0.0323727848008275
1,112,0.026203106623142958
1,69,0.023840874433517456
1,104,0.02320441184565425
1,150,0.022717402782291174
1,62,0.0223435927182436
1,100,0.020058108493685722
1,200,0.020042844116687775
1,90,0.019980506971478462
1,192,0.019869791343808174
1,180,0.01978734042495489
1,4,0.01641303300857544
1,6,0.015733186155557632
1,183,0.015158094465732574
1,26,0.013485272414982319
1,16,0.013392660766839981
1,157,0.010794641450047493
1,137,0.010272444225847721
1,191,0.010079199448227882
1,132,0.009328504092991352
1,74,0.009197095409035683
1,172,0.007732832804322243
1,123,0.007223745342344046
