fold,cluster,saliency
4,129,28.828836794942617
4,70,28.2915730336681
4,185,25.205246029421687
4,37,23.677932859864086
4,111,20.49735452979803
4,199,12.758422677405179
4,146,12.333453612402081
4,171,10.847471845336258
4,15,10.773693340830505
4,29,8.71440596273169
4,92,7.780959390103817
4,1,6.692842102609575
4,39,6.365167610347271
4,113,6.30849552154541
4,76,6.053790669888258
4,163,5.665442172437906
4,99,5.324638863094151
4,127,5.2395296366885304
4,153,5.047264902852476
4,93,4.845045775175095
4,154,4.423025683499873
4,40,4.4101552767679095
4,7,4.358836928382516
4,18,4.156593216583133
4,48,4.115195938386023
4,131,4.099855445325375
4,27,4.090214089490473
4,50,4.053332314826548
4,87,3.8784254929050803
4,189,3.862198076210916
4,83,3.4406987139955163
4,75,3.351637227460742
4,176,3.0678456984460354
4,126,2.9425348676741123
4,184,2.940257125534117
4,38,2.9194439239799976
4,161,2.9132068175822496
4,91,2.7911730194464326
4,79,2.702437449246645
4,107,2.6622876096516848
4,197,2.575573232024908
4,190,2.5552988881245255
4,134,2.495813513174653
4,116,2.241682704538107
4,89,2.236265758983791
4,61,2.234300371259451
4,135,2.2142480686306953
4,85,2.1586937736719847
4,103,2.1468950025737286
4,72,1.9807212613523006
4,193,1.9675617711618543
4,139,1.9089050646871328
4,156,1.8895845599472523
4,128,1.8424415569752455
4,142,1.7679504184052348
4,31,1.7583617195487022
4,149,1.7227423749864101
4,64,1.6761432578787208
4,159,1.6225283108651638
4,133,1.5550882341340184
4,181,1.5108603052794933
4,195,1.504688674584031
4,182,1.4749653274193406
4,20,1.4407752621918917
4,68,1.4099981738254428
4,102,1.3848592890426517
4,34,1.3361856509000063
4,120,1.3055894821882248
4,109,1.2797434879466891
4,49,1.2490146085619926
4,10,1.1736040897667408
4,170,1.1651921719312668
4,63,1.1443748958408833
4,25,1.107429662719369
4,96,1.0981641188263893
4,196,1.0899497792124748
4,11,1.0608231108635664
4,145,1.006092282012105
4,58,0.9820235539227724
4,69,0.977259524166584
4,168,0.9546924419701099
4,51,0.934602715075016
4,164,0.9305084515362978
4,143,0.9254412315785885
4,117,0.9194417400285602
4,67,0.883115541189909
4,56,0.8742565028369427
4,33,0.8553963787853718
4,28,0.8210239838808775
4,30,0.81419737637043
4,147,0.7713281400501728
4,45,0.7643966600298882
4,12,0.7520421147346497
4,160,0.7379051968455315
4,105,0.7211282420903444
4,155,0.7159428019076586
4,62,0.7121897861361504
4,200,0.7049181684851646
4,54,0.6925159320235252
4,80,0.6823818050324917
4,16,0.6822115108370781
4,110,0.6709265261888504
4,177,0.6641128249466419
4,118,0.6205314099788666
4,101,0.6200489662587643
4,3,0.6107934229075909
4,36,0.5797778405249119
4,74,0.5794903598725796
4,121,0.5539781795814633
4,132,0.5272573456168175
4,6,0.5268114060163498
4,152,0.5078595308586955
4,81,0.494564950466156
4,188,0.48344557359814644
4,141,0.47838251665234566
4,165,0.47735894471406937
4,194,0.47673171013593674
4,95,0.46253571659326553
4,108,0.46002377942204475
4,192,0.4424899183213711
4,166,0.4318624120205641
4,21,0.42713393457233906
4,122,0.42501718550920486
4,57,0.39213600382208824
4,52,0.38846492767333984
4,17,0.37973226234316826
4,55,0.3725212551653385
4,71,0.37115713953971863
4,119,0.33993199467658997
4,179,0.3309999331831932
4,41,0.32033803686499596
4,59,0.3198248287662864
4,123,0.3180014491081238
4,53,0.3142162188887596
4,140,0.3137596044689417
4,90,0.2838483937084675
4,24,0.27925314009189606
4,137,0.2779073268175125
4,73,0.2553763911128044
4,42,0.2509678080677986
4,112,0.2484167069196701
4,100,0.24187973141670227
4,169,0.235551156103611
4,198,0.2323450744152069
4,175,0.2233276478946209
4,47,0.22066013142466545
4,144,0.21846241503953934
4,78,0.21217192709445953
4,172,0.18712555058300495
4,98,0.18509524315595627
4,191,0.18000828474760056
4,97,0.15163571387529373
4,180,0.12472131475806236
4,60,0.10921809822320938
4,104,0.09564291313290596
4,46,0.09554535150527954
4,88,0.09258664399385452
4,32,0.09106690436601639
4,5,0.09070169925689697
4,183,0.08941419795155525
4,138,0.08902417868375778
4,65,0.08443370461463928
4,94,0.07873981818556786
4,178,0.06594014167785645
4,13,0.05822232365608215
4,44,0.04545126482844353
4,23,0.03241182863712311
4,26,0.03199565038084984
4,115,0.031905870884656906
4,157,0.0316072441637516
4,150,0.02889847382903099
4,77,0.0286051444709301
