fold,cluster,drop_F1
5,70,0.039378399378399376
5,111,-0.003849064903643895
5,37,-0.003849064903643895
5,129,0.060905791710602064
5,185,0.017735887301104758
5,171,0.1967640202934321
5,15,0.039378399378399376
5,1,0.040792540792540855
5,199,0.060905791710602064
5,146,0.11842995713963456
5,75,0.0
5,50,0.017735887301104758
5,92,0.0
5,40,0.0
5,189,0.0
5,18,-0.04566990980034458
5,163,0.039378399378399376
5,29,0.08114168440255398
5,39,0.0
5,93,0.039378399378399376
