fold,cluster,drop_F1
3,70,-0.05902777777777779
3,129,-0.02950174825174834
3,37,-0.00347222222222221
3,111,-0.05902777777777779
3,185,-0.002612229102167185
3,146,0.2396010638297872
3,92,-0.002612229102167185
3,15,0.02644230769230771
3,199,-0.002612229102167185
3,171,0.05208333333333337
3,18,0.0
3,1,0.02644230769230771
3,127,-0.02950174825174834
3,93,0.02644230769230771
3,29,0.024541505791505713
3,163,0.024541505791505713
3,113,-0.002612229102167185
3,133,0.0
3,48,0.0
3,27,0.02644230769230771
