feature,gain
HU_TweetNum,3.093538761138916
posting_frequency,1.2643157243728638
HU_AverageInterval_days,1.0179613828659058
U_AccountAge_days,0.7381360530853271
retweet_count,0.7169247269630432
retweet_ratio,0.691485583782196
HU_TweetPercent_Retweet,0.6884312629699707
following_count,0.583620548248291
U_FolloweeNumDay,0.5183534622192383
followers_count,0.45479616522789
