feature,abs_coef
topic:71,1.4051128900574936
mnum:space,1.3628899364431881
topic:42,1.1455688624426323
user:posting_frequency,1.1035682063035792
user:U_TweetNumDay,1.0685028791163542
topic:162,0.9248497097011268
topic:196,0.8102279276767356
topic:16,0.7781529991394347
topic:95,0.758559390848274
topic:67,0.7055572277061612
topic:5,0.7005263522850141
topic:65,0.696912737736532
topic:184,0.6793845290587265
topic:145,0.6610974740680398
topic:53,0.6458691929083954
topic:78,0.6330926797671619
topic:32,0.607186297404531
topic:132,0.5999963774750732
topic:1,0.5740192380434268
user:retweet_ratio,0.5660084522451736
topic:44,0.5639763635635272
topic:165,0.5358247984714511
user:follower_to_followee_ratio,0.5318570781794894
user:verified,0.5290450891054007
mnum:ipron,0.5276228318378399
topic:27,0.522950862588518
mnum:Analytic,0.5183417154607366
topic:126,0.5087525017123679
topic:121,0.49799478434118566
topic:31,0.4935274281523302
topic:52,0.47379487431892026
topic:60,0.47314285888247004
topic:83,0.470029869144778
topic:157,0.4310500932135232
topic:18,0.42652833340941326
topic:22,0.42588688986015255
topic:163,0.424714938811107
mnum:shehe,0.4246817257486805
mnum:nonflu,0.42239128857280395
topic:80,0.4214946318372089
user:U_AccountAge_days,0.4103867508127996
mnum:cause,0.3993161816639493
topic:123,0.3925275832383872
topic:180,0.3922021112026551
topic:118,0.39099442172536397
topic:81,0.3906409109041658
topic:189,0.3870640488313294
topic:143,0.3860909502788845
topic:90,0.3712313064801645
topic:49,0.361334091966775
mnum:prep,0.35397149434551795
topic:197,0.35084109062017665
topic:138,0.3496687444308592
mnum:AllPunc,0.3392185600770139
mnum:OtherP,0.3392185600770139
topic:28,0.3362684337176671
topic:26,0.3335760460306889
topic:11,0.32766275781738063
mnum:Sixltr,0.31714008563907187
topic:36,0.3157335801994288
topic:47,0.3155187665407707
topic:72,0.31445810520052175
user:HU_AverageInterval_days,0.3125936475681773
mnum:bio,0.3096102777118954
topic:73,0.308136239671933
topic:39,0.30477521164009114
mnum:affiliation,0.29588409251521075
topic:33,0.2956730319110774
topic:129,0.2941132432297073
mnum:drives,0.29116980599468123
topic:8,0.2820789799784028
mnum:swear,0.2813861340318801
topic:14,0.28124497313240754
mnum:death,0.27975818884348236
topic:88,0.2793754309128864
topic:97,0.2783486072420226
user:HU_TweetPercent_Original,0.27712022358458693
user:HU_TweetPercent_Retweet,0.27712022358457794
mnum:ppron,0.2762701945643319
topic:54,0.2731872096576829
mnum:interrog,0.27102979926359616
topic:107,0.26772215143635913
mnum:filler,0.2614642106904023
user:retweet_count,0.26014518503290224
mnum:time,0.25637653582958836
topic:200,0.2538042269779499
topic:99,0.25362699225487123
topic:10,0.2510253899580627
topic:84,0.24944038775126362
mnum:discrep,0.24558320093304056
topic:177,0.24274653353046996
topic:13,0.24249898343384824
topic:34,0.24231511773717226
topic:186,0.2348368889974961
mnum:anx,0.23200221624828551
topic:93,0.23070820300032874
topic:154,0.22400823628965943
topic:144,0.2216371195957863
topic:176,0.22062523034950543
mnum:quant,0.21772541375570584
