feature,abs_coef
posting_frequency,1.5782055989702304
following_count,1.1686203843234615
retweet_ratio,1.0973389361956458
U_ListedNumDay,0.9521646123080157
U_ListedNum,0.8883814142033126
verified,0.8361015192619791
U_FolloweeNumDay,0.7895151972947319
retweet_count,0.7192656841276818
follower_to_followee_ratio,0.5403066839546542
HU_TweetPercent_Original,0.5213874772112754
U_AccountAge_days,0.5097071758520734
HU_TweetNum,0.38870442350998174
HU_AverageInterval_days,0.38760404950223826
HU_TweetPercent_Retweet,0.267788483725026
U_ProfileUrl,0.11303189267083258
U_FollowerNumDay,0.06139801300230254
U_TweetNumDay,0.0
total_posts,0.0
followers_count,0.0
