feature,abs_coef_mean,abs_coef_std
bow:go,0.2871020698691458,0.6075657661734389
mnum:death,0.28608332056514296,0.18723435319567774
bow:country,0.28458005339108616,0.6178270325679931
topic:10,0.27982483104713973,0.20599109142189864
mnum:Clout,0.27910509761927504,0.23909672885217964
bow:term,0.2774182402320274,0.5366219327095054
topic:77,0.275448272932944,0.2348409600596635
user:HU_TweetPercent_Original,0.2744129229844388,0.2653247146628314
bow:10,0.2738525150172763,0.6018377725043534
topic:17,0.27344706922179207,0.286387244430409
mnum:anger,0.2731426394489349,0.16220745521539587
bow:via,0.27306246505052767,0.4346728381299732
mnum:nonflu,0.26803829407535623,0.19431411838664472
topic:65,0.26657870711996334,0.2547911697275974
mnum:prep,0.2622079336299289,0.2243601959032697
topic:111,0.25696673251225144,0.3228079421995769
user:followers_count,0.2564531176597515,0.2714655168815961
topic:144,0.2538446849500386,0.10365824024164387
topic:136,0.2538319998247809,0.23846419824375958
mnum:number,0.25320039530024996,0.28508393158483875
topic:179,0.25255140984847124,0.2569330338473089
topic:107,0.2524657666814545,0.07302841480541007
topic:61,0.25230702616281453,0.16057042655862253
mnum:affiliation,0.25044550055653314,0.1657024997280812
topic:172,0.24938194595778676,0.2455505122015982
topic:97,0.2492339086443273,0.14641029298050967
topic:161,0.24804519665003993,0.3169586337382627
bow:interesting,0.24714555466564816,0.5383638939530739
topic:180,0.24530791691149015,0.21114262421109936
topic:135,0.24413778077524012,0.2179703636894751
bow:strong,0.24375092018617694,0.49563082498450955
mnum:cause,0.24265952095550744,0.20967298393683356
mnum:negate,0.2423181061696625,0.2865412398482883
bow:air,0.24041549037658938,0.5284667011239843
bow:edition,0.2397478328289656,0.4736753923305854
topic:115,0.23889387268481652,0.26968089027914094
mnum:differ,0.23807304332458118,0.23281198104925682
topic:34,0.23546671800256216,0.07644702737305951
topic:39,0.2342610143976674,0.14044815991226675
topic:160,0.23419305372182259,0.18117501561989194
topic:120,0.232523636736392,0.20502572478278136
topic:73,0.23215958028597936,0.20581369658049137
bow:hell,0.23098603065244375,0.4527239283549453
bow:far,0.23077485848612347,0.49261063825888635
bow:change,0.23075702881642152,0.4957903657056743
mnum:ingest,0.22729530502829792,0.20266993767433714
topic:88,0.22661680847925184,0.1353048791896223
mnum:shehe,0.22634349458690833,0.16423703624303054
topic:121,0.22544790248995525,0.2322015124198826
topic:100,0.2230161926649667,0.14656053758742876
mnum:swear,0.220878379467069,0.17516903579621643
bow:ready,0.22062334005248863,0.46781419858976275
mnum:power,0.220391778690816,0.2125017576995815
topic:68,0.22021900196116184,0.18048012126402616
user:U_ListedNumDay,0.2199012832961807,0.21384841753327705
topic:38,0.2198465959539714,0.1548604506945531
topic:130,0.21793349630652142,0.17131879878362183
topic:127,0.21755154037176605,0.14070357423138585
topic:7,0.2173497126940767,0.3250499466490462
bow:heard,0.21515133321293795,0.4726596440305191
topic:41,0.21510704322537108,0.2515967124697367
topic:59,0.2141366848902559,0.24397569891106385
mnum:auxverb,0.21404659701751977,0.25844237545208315
topic:83,0.21347102113740685,0.24210604361687144
mnum:filler,0.2130205695336397,0.2036795607053307
topic:141,0.21249558411509745,0.2358191298867755
topic:94,0.21224280795195954,0.17107520775705284
topic:56,0.21221182758284254,0.22563957029613066
topic:129,0.21211934006671312,0.20880146895321353
mnum:relig,0.21202077014001447,0.16515132246932085
bow:proud,0.2119613040109322,0.4340761953181715
bow:man,0.21164925911702692,0.4547277651922165
topic:197,0.2114464511302238,0.21020202373575608
bow:new,0.20965256445628516,0.4567847772602783
mnum:compare,0.2080426154641914,0.21631683625708384
mnum:achieve,0.2077239858896509,0.19929310266380723
topic:91,0.20765372179297067,0.2210577198360919
topic:2,0.2070351708343357,0.29907969870802403
topic:31,0.2041342091211349,0.20060270838196503
bow:thing,0.20208996258383066,0.4427598382454561
topic:152,0.20176375712872754,0.15952017014713923
topic:36,0.2005276258724023,0.13870016309921832
topic:22,0.1998809086549696,0.15795182134856925
topic:166,0.1992441216730207,0.26458291344880364
topic:40,0.19854463362948604,0.24155126051860593
topic:165,0.19840461850248195,0.2165757036891712
mnum:insight,0.1982335394277676,0.2556522262180524
mnum:relativ,0.19663127223081167,0.16289213802239694
bow:true,0.19613097382904163,0.42910917101140666
user:following_count,0.19607821093502106,0.15405490408753464
topic:122,0.19588104787751354,0.35146831656587185
