feature,abs_coef
mnum:space,2.4576182462636496
topic:123,2.024656908317176
mnum:time,2.0163949207419867
topic:16,1.9693741989187261
mnum:reward,1.8069117598807818
topic:92,1.7453719293231804
topic:67,1.7450223153653597
topic:147,1.6611051433342374
topic:42,1.6294363531508071
mnum:interrog,1.6055860415811374
topic:117,1.5790992736318623
topic:173,1.4582518108375857
topic:85,1.375255938117213
topic:37,1.3685751524255412
topic:27,1.3372955077708126
topic:19,1.3254707772591987
topic:138,1.2988906525304789
topic:28,1.2902213809603915
topic:72,1.2794055955084804
topic:32,1.2573444269912395
topic:57,1.2384280954829863
topic:78,1.233185745457137
mnum:drives,1.2295045214192513
topic:4,1.1530443936451928
topic:154,1.0630827725931562
mnum:informal,1.053759706276813
mnum:affect,1.030577046302452
topic:177,1.0254786047511506
user:verified,1.0021996680362626
topic:95,0.9256585258487069
topic:185,0.9047330262849661
topic:29,0.8856273217266012
topic:104,0.8792973013377123
mnum:percept,0.8744674191776736
topic:175,0.8320300207185775
mnum:male,0.809918007524366
mnum:risk,0.7667053941087313
topic:18,0.7521058910386532
topic:17,0.7373392753149357
topic:157,0.728906459914386
user:U_ListedNum,0.7146639651098406
mnum:focuspast,0.6822884574869834
topic:137,0.673411721363353
topic:47,0.6617885463680357
topic:145,0.6585584982412006
mnum:Clout,0.6337729085904904
mnum:function,0.628561030486352
mnum:Analytic,0.6061413763380328
topic:20,0.5947436559668199
mnum:compare,0.5654377586631656
topic:63,0.5502115719863019
topic:196,0.5478513189495062
topic:176,0.5278248613236429
topic:73,0.5259323913651093
mnum:differ,0.5215616770986773
topic:110,0.5179612474477624
topic:160,0.5150842802664376
topic:136,0.5128541253432711
topic:68,0.4974961645484838
mnum:posemo,0.4946190971435368
topic:53,0.49356468875934817
topic:135,0.4871795421173962
topic:120,0.4805163981569776
topic:89,0.48026622946604797
topic:127,0.46624638306367006
topic:200,0.46423614348819103
topic:15,0.4460981191501761
topic:130,0.4421301150174724
user:posting_frequency,0.43500885915253273
topic:192,0.4222532514607702
topic:151,0.4154796277754678
mnum:we,0.4095366373828426
topic:172,0.3926533452036914
mnum:AllPunc,0.3737859476423687
mnum:OtherP,0.3719471036668648
user:following_count,0.3658825557153421
topic:184,0.3568552277062235
topic:99,0.34802626181096713
topic:134,0.3241870655956851
topic:70,0.3034013155177432
topic:182,0.2783625873629702
mnum:work,0.2675252124980694
topic:52,0.2628674291104074
mnum:anger,0.2597556629682399
mnum:i,0.25453632187180986
mnum:assent,0.23974141028752882
topic:13,0.23524910342940036
topic:108,0.23104301717935502
topic:93,0.22646671674949617
topic:198,0.219450843176729
topic:56,0.2182143971175287
topic:153,0.21191203674661688
topic:61,0.20071587710099068
topic:107,0.19888782900816737
mnum:ppron,0.186745219151513
topic:5,0.18489063107833514
topic:9,0.175745111217963
topic:111,0.1724254849651592
topic:34,0.16720013693757693
topic:166,0.1656523720324459
