feature,abs_coef
mnum:quant,1.147821935387648
topic:95,1.139161048621344
topic:176,1.119093223280467
topic:132,1.103555053624474
topic:1,1.054149144384257
topic:192,1.0361260932255962
user:posting_frequency,1.0209232862649957
user:U_TweetNumDay,1.0114734430949468
topic:67,1.0098296722785183
topic:80,1.0071490134927839
user:retweet_ratio,0.9921785254896134
topic:93,0.9871125922027424
topic:123,0.9616250283945045
topic:37,0.9507445761184921
topic:70,0.9471151255270243
topic:42,0.9407900325837574
mnum:space,0.9358913132055823
mnum:leisure,0.9257930042244313
topic:162,0.8993791640455739
mnum:work,0.8920298029835417
mnum:we,0.88359975691575
topic:5,0.8744881959287996
topic:71,0.8737933697003505
topic:72,0.8734839499975654
topic:18,0.8565430532593284
topic:26,0.8272526682050477
topic:122,0.8204792790488318
topic:177,0.8200319062213737
topic:19,0.8168833363490483
topic:11,0.809604050436328
topic:111,0.7809146730688971
topic:16,0.773452358589887
topic:87,0.7729542500705446
mnum:negate,0.7400723391880917
topic:7,0.7399476698247862
user:verified,0.7308553958821552
topic:113,0.7209197035886444
mnum:reward,0.7194332164276421
topic:29,0.7139036502236371
mnum:AllPunc,0.7131953128756897
mnum:OtherP,0.7131953128756897
mnum:focuspast,0.7128107586390716
topic:14,0.7127099828429149
topic:48,0.6994771584486363
topic:147,0.6937308300711427
topic:2,0.6933031371293944
user:follower_to_followee_ratio,0.6806991166571456
topic:63,0.6611984285512411
mnum:focuspresent,0.6594546119734512
topic:115,0.6569232712347977
topic:53,0.65588648362951
mnum:you,0.6535960434629252
topic:179,0.6521028750312756
topic:166,0.6516507448311032
topic:145,0.6502628831642675
topic:189,0.6470146009202548
topic:89,0.6346683625021992
mnum:insight,0.6265019157465974
topic:172,0.6116740694438834
mnum:auxverb,0.6105943801001236
user:HU_AverageInterval_days,0.6094112864863087
topic:185,0.6011551316350621
topic:78,0.6006862447614957
user:HU_TweetNum,0.5986134221213892
mnum:home,0.5896784446554629
topic:10,0.5785331343082826
mnum:ingest,0.5710274485866262
topic:178,0.5702185582681494
mnum:informal,0.5683660685561175
topic:56,0.5664150249853493
mnum:certain,0.5656068353363806
topic:161,0.5640473597198494
mnum:prep,0.5554604938691599
topic:141,0.5506622751556743
user:U_ListedNum,0.5496340578191906
mnum:number,0.5411191860280866
topic:110,0.5392076135135555
topic:196,0.5364066551062113
topic:79,0.5321543735187134
user:U_AccountAge_days,0.5298687695411805
topic:171,0.5201100298000565
topic:151,0.509641123810751
topic:32,0.5076954357979694
mnum:nonflu,0.4982267164966067
topic:197,0.497295279974654
topic:200,0.4948408793105162
topic:194,0.4842850660772202
topic:13,0.4841709062722412
user:HU_TweetPercent_Original,0.4834492270658792
user:HU_TweetPercent_Retweet,0.4834492270658787
mnum:Sixltr,0.48302120485188643
topic:129,0.4810022549665576
topic:83,0.4797134106015853
user:U_ListedNumDay,0.4766225162422704
mnum:swear,0.4724620776648536
topic:77,0.4721672699721371
topic:154,0.47031921877558297
topic:104,0.46643566399934705
mnum:function,0.46558084486691764
topic:91,0.4609410857934228
