feature,abs_coef
mnum:space,3.423917877611787
mnum:time,2.5380346995590277
topic:123,2.280392951568666
topic:16,2.2518711710562966
topic:85,2.248471476492235
topic:117,2.2350872670212905
topic:92,1.927750476140168
topic:67,1.8735704829677495
mnum:interrog,1.764962484046494
mnum:reward,1.7358984794120178
topic:42,1.679899311328986
topic:147,1.5491705891910998
topic:29,1.5192634927955218
topic:138,1.51587243246834
topic:4,1.507574685046568
topic:173,1.447505785338579
topic:37,1.4280335193638738
topic:72,1.3976923256252642
topic:57,1.3955861210302578
mnum:informal,1.3549382539742667
topic:127,1.3435705523772015
topic:78,1.3382527505115072
topic:28,1.3360041634707427
topic:154,1.32015010998979
mnum:drives,1.301968371529718
topic:19,1.2429982285057364
topic:89,1.2244212282677014
mnum:affect,1.170633907486353
mnum:percept,1.0972872746364706
topic:27,1.067708788715158
topic:32,0.9727435440165327
topic:136,0.905358740892326
mnum:differ,0.8646308868045612
topic:157,0.8369653857000404
topic:17,0.8319372711103353
topic:120,0.8195013776030416
topic:47,0.8149805360735167
topic:135,0.8103376625410836
topic:104,0.7465264864652305
topic:95,0.7340410674708937
topic:96,0.7284087631856674
topic:110,0.7249675292927931
topic:70,0.7194250879433787
mnum:Clout,0.7050065593137462
topic:15,0.6722448594307349
topic:99,0.6697337230261914
topic:20,0.6674682946575288
topic:137,0.6619531956367695
topic:87,0.6594681543916803
topic:130,0.5956742355915003
mnum:OtherP,0.5588440639171854
mnum:we,0.5507050612742461
mnum:ppron,0.5439960915139352
topic:107,0.5167772329289307
mnum:focuspast,0.5158082973230143
topic:73,0.51395868534695
topic:166,0.5040393141455843
topic:160,0.4811629909323372
topic:18,0.47202294773395664
topic:177,0.4393763231650214
mnum:AllPunc,0.41216222537716285
topic:145,0.40476226050958264
topic:11,0.393090720106821
mnum:compare,0.38827438798222397
topic:185,0.38358758397931436
topic:111,0.3756722711891145
topic:175,0.37152927511207345
mnum:posemo,0.3588748952694372
mnum:negate,0.35690484890389307
topic:196,0.3482624779142498
topic:24,0.33308829793852607
topic:53,0.3326010921727979
topic:198,0.31726381631651607
topic:152,0.3033830162369852
topic:68,0.25370431799615445
mnum:male,0.2321021671428057
topic:63,0.23054554143595218
mnum:assent,0.2170087959463888
mnum:Analytic,0.21312149248945433
mnum:nonflu,0.1907096307659885
topic:153,0.18406711154907665
topic:103,0.17740281511435715
mnum:WPS,0.16897840103955236
topic:108,0.16449335915863877
topic:172,0.14877479878559152
topic:159,0.12942222181916388
topic:162,0.10504290625615859
topic:134,0.1040277931052657
mnum:i,0.09492925376130687
topic:184,0.0923228476379671
topic:141,0.0801443872978799
topic:34,0.07999817185843684
mnum:relig,0.07664806440014765
mnum:anger,0.057761915316058836
topic:182,0.05714844435348291
topic:178,0.05659574880105045
mnum:discrep,0.04930391127482055
topic:190,0.03630086719427502
mnum:WC,0.02836919878474135
topic:200,0.028241087587955634
