feature,abs_coef
retweet_ratio,1.6724044199364527
posting_frequency,1.5948079720936088
retweet_count,1.3984731087142657
verified,0.9788187420305879
U_TweetNumDay,0.6487284762442205
HU_TweetNum,0.639625112335387
U_AccountAge_days,0.6112366391309297
follower_to_followee_ratio,0.5973248038473342
HU_TweetPercent_Retweet,0.4682490904840152
followers_count,0.4092004440762416
HU_TweetPercent_Original,0.40559602691434304
HU_AverageInterval_days,0.32275188571868757
U_FolloweeNumDay,0.2730872707652342
U_ListedNumDay,0.2576161550429875
U_FollowerNumDay,0.2541136423776654
following_count,0.22089524124093435
U_ListedNum,0.1073895560795199
total_posts,0.10089335097416721
U_ProfileUrl,0.09678474758383913
