feature,abs_coef
U_ListedNumDay,2.09891458156667
following_count,1.9731647385195061
U_ListedNum,1.9324612941953283
U_FolloweeNumDay,1.5936340868395988
HU_AverageInterval_days,1.0058287847025693
U_TweetNumDay,0.9773921100314596
verified,0.6871994905788583
retweet_ratio,0.6693642468080092
follower_to_followee_ratio,0.45264129844200085
HU_TweetPercent_Original,0.372423561329944
HU_TweetPercent_Retweet,0.3408057217190037
U_AccountAge_days,0.33045884886192695
HU_TweetNum,0.15620133297054947
U_FollowerNumDay,0.09981449792386689
retweet_count,0.05178313397105085
total_posts,0.03771801811503011
U_ProfileUrl,0.019909485310106726
followers_count,0.0
posting_frequency,0.0
