feature,abs_coef
U_ListedNum,1.2938821883303155
U_ListedNumDay,1.2868423013913803
posting_frequency,1.0066855292444103
total_posts,0.9728070937163645
retweet_count,0.9387247522324835
following_count,0.7369642448308551
U_FollowerNumDay,0.661136673422799
verified,0.5800153220923784
HU_AverageInterval_days,0.5735591105179649
followers_count,0.5325760535540898
HU_TweetPercent_Retweet,0.516730394792108
HU_TweetPercent_Original,0.5148592639664236
U_FolloweeNumDay,0.4101284489925534
retweet_ratio,0.2799135770277703
follower_to_followee_ratio,0.26037827922718
HU_TweetNum,0.1536287303596788
U_ProfileUrl,0.15166995984429682
U_AccountAge_days,0.14720018444555402
U_TweetNumDay,0.0
