feature,abs_coef_mean,abs_coef_std
mnum:sexual,0.3409363794329498,0.2187985380526834
topic:193,0.3375841157024582,0.19491299838681875
topic:178,0.3353312084531563,0.2657311084721135
topic:171,0.33474084528906484,0.30649086150904437
mnum:informal,0.3324081881980391,0.24883706391687407
bow:en,0.3323904631110934,0.6833420980526417
topic:36,0.3289255356101222,0.1676808828415934
mnum:cogproc,0.32334654995364814,0.18749639598469026
bow:land,0.3204364056848539,0.6822272684001972
topic:199,0.3204175745009808,0.2022000320332842
topic:137,0.31860725738944407,0.3429429205954875
topic:130,0.31197230682944876,0.32079525985588453
topic:183,0.3117197855076691,0.2566907248192928
topic:50,0.3112146733096933,0.38412881329868254
topic:83,0.3108940544681803,0.20292512599808857
topic:18,0.30915609119128107,0.35522491948551316
bow:birthday,0.2975140231696354,0.6458789306847182
mnum:compare,0.2974217253569936,0.28584621062638743
topic:34,0.29597143989758257,0.18252729927242137
topic:89,0.2929312564484824,0.31304041655377746
topic:114,0.29192571375573306,0.3160717105740617
topic:122,0.2905922723344012,0.32475667178021256
user:U_FollowerNumDay,0.2855056494552088,0.23715236316641597
topic:33,0.28482609333681896,0.2521735684644867
topic:180,0.27884063013348903,0.30516637487441467
mnum:anx,0.27270760686230633,0.30556035797025666
topic:90,0.27177420168122796,0.18473959834726142
mnum:OtherP,0.271654316838681,0.15905090604720798
topic:54,0.26583462643414973,0.4833452491496354
mnum:adverb,0.26495047562110774,0.3889316889631821
topic:31,0.26447512601017825,0.2336517959844983
topic:28,0.2640655899808423,0.28444133482305006
topic:170,0.26183198111306377,0.2711669154216276
bow:gt,0.25754534896691605,0.5328915971441759
mnum:AllPunc,0.25613947363898226,0.21807330735760563
topic:13,0.25548304300802194,0.3306763264553506
topic:77,0.25543320277888626,0.29110743289015817
topic:152,0.25461911641335144,0.27678751271147994
topic:66,0.25399944442535366,0.23018232562526952
topic:162,0.25356836550537815,0.1627478550411109
topic:102,0.25341280819121786,0.2851734544084843
mnum:affiliation,0.24739279808329728,0.21376911317806543
topic:24,0.24644946510505816,0.1829371516863544
mnum:certain,0.2457682056520949,0.33826365679746623
topic:40,0.2446775921706532,0.13498016884668884
topic:142,0.24398240516345301,0.18977972365934903
topic:9,0.24386200422859577,0.2505876051307889
topic:3,0.24314437298503844,0.2138783129021449
mnum:differ,0.24282018639163266,0.19787667775287868
mnum:assent,0.24181344822369977,0.3382697648457346
topic:62,0.24181124860584027,0.18957188149564685
topic:32,0.23994680272026891,0.24859113252801063
topic:20,0.2395299103551365,0.20372175129007403
mnum:ingest,0.23848191032882707,0.13845464391937345
bow:garage,0.23742720757114463,0.0
mnum:body,0.23741232469132614,0.25601660094335066
topic:148,0.2326446670396009,0.27263941647320716
topic:111,0.23196264838003633,0.19302870267577657
topic:55,0.22945838100080768,0.23043079992076848
mnum:swear,0.22836513517551799,0.21882001268909815
mnum:motion,0.2282457874272123,0.19122440350117165
topic:30,0.2258634360660619,0.14060758518397892
topic:175,0.22577571692641163,0.20032414692978778
mnum:Clout,0.22552247965073255,0.31067238577421974
mnum:money,0.2251340201014634,0.19668743680530437
topic:25,0.22176182933336905,0.21786592819584455
topic:147,0.22060936117290103,0.1810115067820647
user:following_count,0.22028227076832474,0.18690529656573093
mnum:risk,0.2202078283206245,0.2410944829094573
topic:49,0.21893915138765935,0.2014596934453161
topic:70,0.21764772868958362,0.2115902131664264
mnum:cause,0.21436600394058494,0.28673698583602447
mnum:Analytic,0.21211119534912326,0.20487848931911876
topic:163,0.20985420567434449,0.24039338209348038
topic:73,0.20851284707430753,0.31769174641185854
topic:107,0.20779072370046014,0.2700889239299976
mnum:negate,0.20673934289335433,0.09659411308189231
topic:110,0.2058791347725061,0.32522982657150323
mnum:male,0.20537445455057474,0.08798849242468701
mnum:auxverb,0.20530298259783844,0.27170233308964464
topic:181,0.20481662891534977,0.2610310136445787
mnum:focuspast,0.20447814248843885,0.15844371099284474
topic:139,0.2040166866563884,0.22283151540870622
topic:197,0.20339017938307252,0.160416453029726
mnum:reward,0.19999131264883854,0.2629203450193882
topic:23,0.1981902378984634,0.22580469680807394
mnum:sad,0.1971854411799276,0.15892481033025585
topic:153,0.19448711524436466,0.21621187284294893
mnum:Sixltr,0.19350920019143852,0.19760425069809334
topic:123,0.1925990814667135,0.24951342202419927
mnum:insight,0.19219256081678704,0.137753812138195
topic:1,0.19066466715915992,0.16222659501518163
mnum:number,0.19055501253252385,0.06357948952390305
user:U_ListedNum,0.18755791298484822,0.14728251352663255
mnum:interrog,0.18578729966245594,0.13242143853045074
topic:140,0.18542064216735124,0.2887401434496935
topic:11,0.18481210413283428,0.23663961341821196
mnum:achieve,0.18394863276983445,0.16281510454449216
bow:ufo,0.1827617271805137,0.3609802529108311
topic:6,0.18178319534856696,0.22899438504407513
topic:194,0.18058180479574668,0.23337395424639712
topic:69,0.17896381044465812,0.1884778643228432
mnum:WPS,0.17858939074223062,0.13818603602557458
topic:79,0.1768754011440165,0.23636118037413087
topic:127,0.16975914548927723,0.1140891163821205
mnum:social,0.16871346447836982,0.13347465118182208
topic:161,0.16745403748440627,0.1673117173506757
bow:video,0.16707786715442868,0.31293539793539543
mnum:bio,0.16444428279804268,0.1740863219289063
topic:116,0.16419695932473932,0.2000688255107568
topic:149,0.16337168165316718,0.1715601896048395
mnum:work,0.16243355127901102,0.15498353293857936
topic:158,0.15318400585826947,0.20128664524837286
topic:108,0.15034494961494693,0.09187036652312804
mnum:health,0.14796811038762966,0.1366314601612603
bow:new year,0.14053272977123782,0.2608213032327031
mnum:Tone,0.13831429060740813,0.20515354923877732
bow:es,0.13822979357661933,0.26683337680509844
mnum:anger,0.13313422200873096,0.12743752333547945
topic:135,0.13231925939063185,0.10006735204386598
mnum:WC,0.13069219175455854,0.1172520867642282
topic:131,0.13051142055312587,0.16486011783073837
mnum:Dic,0.12943614716957255,0.09900775427711524
topic:125,0.12674021945424668,0.08422722211606883
bow:r3,0.12662719537133668,0.0
user:U_ListedNumDay,0.12657764246456144,0.12174123277360242
topic:74,0.12337412006850057,0.14209401827973892
topic:8,0.12315946776386937,0.1547728629230453
mnum:tentat,0.12287520167748203,0.20163501947648063
topic:173,0.12216823945441639,0.15894517993112003
topic:58,0.1166291431905289,0.1365080393506427
topic:91,0.11213814098904891,0.11295757918399854
mnum:ipron,0.11191315918854264,0.14148257341063045
topic:53,0.10536315105106542,0.0980173348848797
bow:url url url,0.10528177130460631,0.16328264001390239
mnum:drives,0.10298592251595588,0.13642609030848046
bow:photo,0.10219796809921193,0.20295829652434805
user:U_FolloweeNumDay,0.09825791622709801,0.10548913591673027
mnum:home,0.09625754198681746,0.06516164124986851
mnum:verb,0.09178725855396344,0.11013974883152967
mnum:netspeak,0.09168280862060718,0.14815511699632963
