feature,abs_coef
topic:154,2.5325522650718177
topic:95,2.28457318597043
topic:109,2.2788916938469677
topic:94,2.153608187858875
bow:url url url url,2.079874943193841
topic:84,1.9466253784269372
topic:126,1.717279944272788
mnum:Authentic,1.7137204050162702
topic:45,1.6939942495832987
topic:121,1.6920670790516523
topic:48,1.648953540960369
mnum:i,1.6422041123679731
topic:151,1.618768286374816
topic:144,1.616700583873217
user:retweet_ratio,1.6037302573738745
topic:120,1.548837187227289
topic:64,1.4962327371782471
user:HU_TweetPercent_Original,1.4632471201842487
topic:160,1.4624421629774171
topic:41,1.4523818378842233
topic:156,1.4329599804522541
topic:159,1.4271273999132692
topic:88,1.422711471081054
topic:17,1.421344357612571
user:posting_frequency,1.4198905706923213
topic:68,1.3993145344136402
user:follower_to_followee_ratio,1.387692188867108
topic:185,1.354832063635181
mnum:posemo,1.354555580781892
mnum:shehe,1.3536058893641678
topic:7,1.3338838955374304
topic:189,1.3111300410908637
topic:46,1.3048617901455342
mnum:prep,1.2875885074198063
topic:38,1.2722847297111641
topic:51,1.2686167818503737
user:HU_TweetPercent_Retweet,1.2624556290287827
user:U_TweetNumDay,1.2252084830694883
topic:37,1.2000876701919017
topic:75,1.1947439604692287
user:HU_AverageInterval_days,1.1846937929108294
topic:56,1.159744105936193
topic:188,1.1381233228343162
mnum:nonflu,1.119091318895977
mnum:feel,1.0818296149126216
topic:96,1.0798882329223713
topic:164,1.074674121020753
topic:195,1.0618431640500687
topic:71,1.0401804390030363
topic:198,1.0319804992576829
user:U_ProfileUrl,1.017550169707676
topic:72,0.983532760683145
mnum:adverb,0.9544657409514387
topic:196,0.940461710631147
mnum:hear,0.9173127347825119
topic:132,0.916189725616568
topic:29,0.9108751634762742
topic:44,0.8976867322444584
topic:190,0.8621769399898244
mnum:space,0.8517797495165021
topic:16,0.8509649962822793
topic:155,0.8486965624738052
mnum:certain,0.845415906616378
topic:47,0.8447723873972437
user:followers_count,0.8311220867127775
topic:165,0.8216709584650004
topic:171,0.7925190331134061
topic:99,0.7883833701318256
topic:86,0.7866237959381779
topic:12,0.7819138076199388
topic:129,0.7708185674612787
topic:169,0.7691690775282835
mnum:time,0.7610531926338286
topic:168,0.7549795825044799
topic:52,0.7476414885203057
topic:22,0.7437663745381475
topic:128,0.7336874736641823
mnum:quant,0.7324157611070966
mnum:we,0.7308978391966671
topic:103,0.724417787823551
topic:176,0.7193348561071888
topic:15,0.7185210190308245
topic:136,0.6987900628257743
mnum:family,0.6921607774747284
topic:119,0.6833424703110621
topic:93,0.6738675842743868
topic:182,0.6700297534479798
topic:117,0.6655191522531367
mnum:auxverb,0.6633645918165879
topic:107,0.661309397362664
topic:5,0.6528022390310908
user:total_posts,0.644406791953468
topic:200,0.6117805891770904
topic:85,0.6093335851457813
mnum:sexual,0.6046670850777185
topic:67,0.596163216522712
topic:192,0.5782191723752967
topic:194,0.5774868055836005
mnum:cogproc,0.5465850587524256
topic:199,0.5311981096095668
