fold,feature,drop
2,topic:51,1.2680028695613146
2,topic:164,1.25671516219154
2,topic:30,1.2389072463847697
2,topic:131,1.2349783971440047
2,topic:63,1.2304039339069277
2,topic:11,1.1834303932264447
2,topic:56,1.1586799819488078
2,topic:52,1.1449258024804294
2,topic:38,1.1175560711417347
2,topic:126,1.0230549587868154
2,topic:34,1.0210530140902847
2,topic:25,1.0150763490237296
2,topic:68,1.0062018816825002
2,topic:139,0.9840097879059613
2,topic:28,0.9810601635836065
2,topic:188,0.9769787155091763
2,topic:102,0.9664327373029664
2,topic:67,0.9590641558170319
2,topic:107,0.9554904091637582
2,topic:120,0.9140639170072973
2,topic:155,0.8729935309384018
2,topic:100,0.8663401880767196
2,topic:145,0.8636580961756408
2,topic:3,0.8423196552321315
2,topic:45,0.8068015798926353
2,topic:109,0.8021059066522866
2,topic:195,0.796650318428874
2,topic:169,0.7913575386628509
2,topic:135,0.763464912539348
2,topic:79,0.762138360645622
2,topic:58,0.7497962516499683
2,topic:108,0.7458300087600946
2,topic:110,0.7172754420898855
2,topic:196,0.7050161230145022
2,topic:141,0.6836329610086977
2,topic:59,0.6816138406284153
2,topic:200,0.6666087312623858
2,topic:73,0.653127891710028
2,topic:49,0.6245681862346828
2,topic:72,0.6149191149743274
2,topic:6,0.5942718582227826
2,topic:170,0.565613154321909
2,topic:118,0.5548143917694688
2,topic:64,0.5233721319818869
2,topic:168,0.520375989144668
2,topic:175,0.5158106493763626
2,topic:10,0.5021934213582426
2,topic:117,0.48532218544278294
2,topic:61,0.4802953815087676
2,topic:137,0.47951843426562846
2,topic:42,0.47631665994413197
2,topic:112,0.4707801416516304
2,topic:57,0.4649216406978667
2,topic:142,0.4541966005926952
2,topic:62,0.4533326681703329
2,topic:147,0.44809159240685403
2,topic:78,0.4408088428899646
2,topic:173,0.4390765493735671
2,topic:47,0.40666283830069005
2,topic:180,0.3916279594413936
2,topic:94,0.3830151786096394
2,topic:95,0.3766638624947518
2,topic:136,0.37389374268241227
2,topic:157,0.3738740608096123
2,topic:69,0.3652070283424109
2,topic:103,0.35844725416973233
2,topic:172,0.34692039526998997
2,topic:121,0.3442650866927579
2,topic:5,0.33579521952196956
2,topic:166,0.335675111040473
2,topic:159,0.32911606528796256
2,topic:24,0.31567052099853754
2,topic:33,0.2864719780627638
2,topic:12,0.27110335626639426
2,topic:23,0.26953019201755524
2,topic:101,0.24319782457314432
2,topic:53,0.23283288115635514
2,topic:132,0.23081779852509499
2,topic:21,0.22542379214428365
2,topic:16,0.20172844384796917
2,topic:80,0.1986451018601656
2,topic:179,0.18666838365606964
2,topic:54,0.17635907931253314
2,topic:77,0.17247173632495105
2,topic:13,0.17245649453252554
2,topic:74,0.16647233022376895
2,topic:97,0.16238022060133517
2,topic:31,0.16137083037756383
2,topic:65,0.15227435145061463
2,topic:84,0.15053225867450237
2,topic:143,0.15007638605311513
2,topic:160,0.14957139594480395
2,topic:165,0.14086116082035005
2,topic:90,0.13912541209720075
2,topic:22,0.13105178624391556
2,topic:186,0.12199094542302191
2,topic:46,0.12160897813737392
2,topic:122,0.12070141825824976
2,topic:60,0.10870896209962666
2,topic:198,0.10013258690014482
2,topic:26,0.09843516862019897
2,topic:44,0.09144219383597374
2,topic:119,0.08829357987269759
2,topic:71,0.07086209254339337
2,topic:17,0.06845341064035892
2,topic:150,0.0651493463665247
2,topic:140,0.06486629322171211
2,topic:152,0.0633237847359851
2,topic:41,0.06288469792343676
2,topic:81,0.05084420321509242
2,topic:148,0.048527142498642206
2,topic:32,0.04160936549305916
2,topic:144,0.04012207640334964
2,topic:88,0.035009380197152495
2,topic:192,0.021263221744447947
2,topic:14,0.019329315982759
2,topic:98,0.013101755175739527
2,topic:123,0.012233040062710643
2,topic:82,0.009178798645734787
2,topic:187,0.008697268087416887
2,topic:115,0.007772471522912383
2,topic:125,0.004635147284716368
2,topic:138,0.0043425047770142555
2,topic:162,0.0037302670534700155
2,topic:104,0.0026492616161704063
3,topic:70,35.19937132438645
3,topic:111,30.605210536625236
3,topic:129,30.38595260772854
3,topic:37,30.34211540548131
3,topic:185,24.006621202919632
3,topic:146,21.501613314263523
3,topic:171,12.885053934529424
3,topic:92,11.882571866735816
3,topic:15,11.361155604943633
3,topic:199,10.163431052817032
3,topic:18,9.394814884057269
3,topic:1,9.190039592562243
3,topic:93,7.451525054872036
3,topic:141,7.297326035797596
3,topic:127,7.007466156035662
3,topic:163,6.495022082468495
3,topic:184,5.967964062001556
3,topic:113,5.9639917011372745
3,topic:75,5.653848665766418
3,topic:29,5.47907610447146
3,topic:72,5.189023519400507
3,topic:27,4.653071746695787
3,topic:189,4.528410590719432
3,topic:87,4.476354919373989
3,topic:48,4.429358486551791
3,topic:50,4.412689309567213
3,topic:40,3.8629038527142256
3,topic:133,3.8023800617083907
3,topic:153,3.7380019130650908
3,topic:107,3.691391271073371
3,topic:105,3.681085309246555
3,topic:149,3.506146355997771
3,topic:83,3.4113981982227415
3,topic:181,3.32419761037454
3,topic:128,3.3175547544378787
3,topic:39,3.2672436526045203
3,topic:116,3.1594632561318576
3,topic:7,3.0130099463276565
3,topic:102,3.0074273471254855
3,topic:99,2.9122744193300605
3,topic:156,2.802019893657416
3,topic:96,2.770286085549742
3,topic:190,2.7077218829654157
3,topic:134,2.7064243054483086
3,topic:38,2.6626801542006433
3,topic:91,2.476924567250535
3,topic:154,2.438967148773372
3,topic:109,2.3635618707630783
3,topic:3,2.2884039129130542
3,topic:89,2.210531649645418
3,topic:193,2.151109078200534
3,topic:20,2.107978126965463
3,topic:51,2.0993533758446574
3,topic:30,1.9231627471745014
3,topic:58,1.8096394264139235
3,topic:182,1.7974545524921268
3,topic:161,1.754720673430711
3,topic:135,1.721281268633902
3,topic:28,1.6938344817608595
3,topic:118,1.662744902074337
3,topic:76,1.6176371579058468
3,topic:31,1.5811969926580787
3,topic:56,1.566509208176285
3,topic:68,1.5323970220051706
3,topic:36,1.4282986165490001
3,topic:164,1.374366378877312
3,topic:110,1.3532835114747286
3,topic:63,1.3421763400547206
3,topic:176,1.3331971163861454
3,topic:195,1.3317878488451242
3,topic:197,1.3213887233287096
3,topic:131,1.2515567378140986
3,topic:179,1.2358189565129578
3,topic:55,1.1937082172371447
3,topic:64,1.1916864407248795
3,topic:67,1.161019136197865
3,topic:120,1.1370624196715653
3,topic:25,1.1341808871366084
3,topic:34,1.1325752632692456
3,topic:145,1.1122133200988173
3,topic:21,1.0877387658692896
3,topic:103,1.0713848606683314
3,topic:61,1.0689533483237028
3,topic:108,1.0335304224863648
3,topic:49,0.9871679334901273
3,topic:126,0.9835257478989661
3,topic:166,0.9643210526555777
3,topic:139,0.9509163396432996
3,topic:59,0.9414839576929808
3,topic:65,0.9414148600772023
3,topic:85,0.9390248889103532
3,topic:169,0.9230505083687603
3,topic:188,0.919762184843421
3,topic:155,0.8508914285339415
3,topic:73,0.8010217223782092
3,topic:6,0.7621307820081711
3,topic:142,0.757103807060048
3,topic:147,0.7495525944977999
3,topic:196,0.7490959437564015
3,topic:97,0.7286787936463952
3,topic:121,0.6828739841002971
3,topic:104,0.6760721746832132
3,topic:74,0.6672804071567953
3,topic:159,0.6552878697402775
3,topic:52,0.6486575491726398
3,topic:11,0.6394855694379658
3,topic:33,0.6338171819224954
3,topic:101,0.6251148604787886
3,topic:200,0.6162920282222331
3,topic:45,0.6059849383309484
3,topic:10,0.6008386425673962
3,topic:23,0.563770086504519
3,topic:42,0.5481173032894731
3,topic:177,0.5370049020275474
3,topic:79,0.5243603852577507
3,topic:192,0.4828452658839524
3,topic:60,0.474257780238986
3,topic:132,0.4401830555871129
3,topic:194,0.43607473839074373
3,topic:160,0.41419433709234
3,topic:100,0.3987319488078356
3,topic:80,0.3926734970882535
3,topic:165,0.3896807301789522
3,topic:95,0.37253483291715384
3,topic:175,0.3667661566287279
3,topic:22,0.36545664817094803
3,topic:117,0.3417560658417642
3,topic:16,0.33882589638233185
3,topic:12,0.32941141026094556
3,topic:53,0.3222135636024177
3,topic:170,0.3153165029361844
3,topic:94,0.3071703305467963
3,topic:137,0.2953455802053213
3,topic:41,0.2879186552017927
3,topic:140,0.2789365705102682
3,topic:122,0.2745690904557705
3,topic:77,0.26643605902791023
3,topic:54,0.25783695466816425
3,topic:98,0.25381630938500166
3,topic:47,0.23285651952028275
3,topic:136,0.20830492209643126
3,topic:24,0.20229410752654076
3,topic:144,0.1786247375421226
3,topic:90,0.1722074020653963
3,topic:26,0.15934469737112522
3,topic:180,0.1543384208343923
3,topic:17,0.15039067529141903
3,topic:152,0.14525042613968253
3,topic:150,0.1373628368601203
3,topic:115,0.13725804537534714
3,topic:168,0.13645394542254508
3,topic:119,0.12712143268436193
3,topic:78,0.12572087161242962
3,topic:46,0.11916981264948845
3,topic:57,0.10866242367774248
3,topic:187,0.10543954186141491
3,topic:71,0.10211467370390892
3,topic:88,0.09649917110800743
3,topic:198,0.09428011253476143
3,topic:123,0.09373127482831478
3,topic:44,0.08752356003969908
3,topic:62,0.07919707521796227
3,topic:69,0.07384486123919487
3,topic:8,0.07096668099984527
3,topic:143,0.06758671253919601
3,topic:81,0.06649614870548248
3,topic:19,0.0646328954026103
3,topic:5,0.06105656223371625
3,topic:148,0.05697284825146198
3,topic:191,0.05230014771223068
3,topic:13,0.049990114755928516
3,topic:173,0.04881166014820337
3,topic:4,0.04725023079663515
3,topic:14,0.03924431465566158
3,topic:186,0.03895236365497112
3,topic:178,0.03591670375317335
3,topic:32,0.03230759222060442
3,topic:172,0.02681005233898759
3,topic:138,0.02240596991032362
3,topic:82,0.01957770623266697
3,topic:157,0.017123211175203323
3,topic:183,0.010220333933830261
4,topic:70,47.87086921278387
4,topic:129,39.71247239538934
4,topic:185,38.12078916653991
4,topic:37,35.28475158382207
4,topic:111,30.107566540129483
4,topic:146,18.95811842638068
4,topic:199,17.16086379508488
4,topic:15,14.973365830490366
4,topic:171,14.486402735114098
4,topic:29,13.152607551310211
4,topic:7,11.730499601690099
4,topic:92,10.57205211231485
4,topic:113,9.988111480139196
4,topic:76,9.766496662981808
4,topic:39,9.5221717429813
4,topic:99,8.813076369464397
4,topic:1,8.807027858449146
4,topic:163,8.201502147363499
4,topic:153,8.11737960507162
4,topic:127,7.31942119798623
4,topic:27,6.523865868104622
4,topic:189,6.215293818735518
4,topic:48,6.02337230485864
4,topic:83,5.863188235554844
4,topic:93,5.817230272106826
4,topic:131,5.789776759687811
4,topic:197,5.543129634577781
4,topic:40,5.2100632067304105
4,topic:50,5.063210387248546
4,topic:87,4.9813852773513645
4,topic:18,4.965548502514139
4,topic:154,4.9086402505636215
4,topic:116,4.760047206655145
4,topic:75,4.741564656142145
4,topic:161,4.569122298853472
4,topic:38,4.5207320572808385
4,topic:134,4.470285688294098
4,topic:184,4.289956375258043
4,topic:89,4.19131325930357
4,topic:107,4.0466556628234684
4,topic:79,3.994544005487114
4,topic:91,3.9586541082244366
4,topic:190,3.7040597619488835
4,topic:126,3.483892083633691
4,topic:193,3.3010342898778617
4,topic:181,2.997695849975571
4,topic:85,2.951118579134345
4,topic:142,2.9076238656416535
4,topic:109,2.818952987669036
4,topic:168,2.792871732264757
4,topic:64,2.765751336235553
4,topic:182,2.723582641221583
4,topic:34,2.705683540320024
4,topic:128,2.678645728621632
4,topic:103,2.6677977414801717
4,topic:72,2.659271372947842
4,topic:102,2.5869013408664614
4,topic:135,2.523060762323439
4,topic:96,2.335472176782787
4,topic:149,2.2969847726635635
4,topic:176,2.231625113170594
4,topic:56,2.1744109047576785
4,topic:133,2.1159090125001967
4,topic:156,2.068183564580977
4,topic:170,2.034585510380566
4,topic:61,2.0223322880920023
4,topic:118,1.9039336312562227
4,topic:68,1.8344100760295987
4,topic:11,1.6808696880470961
4,topic:112,1.6554806074127555
4,topic:25,1.6341380774974823
4,topic:51,1.6183663883712143
4,topic:63,1.568902543745935
4,topic:20,1.5618483610451221
4,topic:10,1.5172025528736413
4,topic:139,1.4867353816516697
4,topic:117,1.4584465087391436
4,topic:45,1.4343887544237077
4,topic:49,1.4220565780997276
4,topic:74,1.3731903666630387
4,topic:31,1.3340014517307281
4,topic:120,1.2920648055151105
4,topic:164,1.2696936125867069
4,topic:195,1.2663708326872438
4,topic:67,1.2320001162588596
4,topic:58,1.2290168511681259
4,topic:155,1.205860915593803
4,topic:196,1.1845265179872513
4,topic:28,1.0891371872276068
4,topic:110,1.0421090563759208
4,topic:3,1.0284567074850202
4,topic:62,1.0168385226279497
4,topic:30,0.9998909798450768
4,topic:16,0.9696546206250787
4,topic:6,0.9377587456256151
4,topic:69,0.9125949470326304
4,topic:105,0.9119336111471057
4,topic:12,0.8946238160133362
4,topic:145,0.885967823676765
4,topic:147,0.8575841085985303
4,topic:160,0.8277461803518236
4,topic:121,0.7991398500744253
4,topic:152,0.7771859974600375
4,topic:33,0.7375245867297053
4,topic:122,0.7278898889198899
4,topic:101,0.6957329614087939
4,topic:177,0.6803540354594588
4,topic:36,0.6512577617540956
4,topic:200,0.6399545557796955
4,topic:166,0.6370617239736021
4,topic:194,0.6283733281306922
4,topic:90,0.6182735301554203
4,topic:17,0.6113603878766298
4,topic:71,0.5892341313883662
4,topic:55,0.5767287667840719
4,topic:46,0.5616688132286072
4,topic:159,0.5600859317928553
4,topic:123,0.5484712375327945
4,topic:175,0.5444438173435628
4,topic:78,0.5426186649128795
4,topic:80,0.5316753471270204
4,topic:192,0.52579674590379
4,topic:108,0.5201657302677631
4,topic:198,0.5190867185592651
4,topic:52,0.5045248661190271
4,topic:141,0.49803841207176447
4,topic:165,0.4732343517243862
4,topic:191,0.47319933120161295
4,topic:57,0.462554432451725
4,topic:119,0.45445416308939457
4,topic:179,0.4400848438963294
4,topic:24,0.4355866787955165
4,topic:188,0.4335707416757941
4,topic:172,0.43126865895465016
4,topic:100,0.3938465095125139
4,topic:59,0.39367765188217163
4,topic:148,0.37677847780287266
4,topic:140,0.3743833852931857
4,topic:41,0.3736442110966891
4,topic:144,0.36916083842515945
4,topic:53,0.36776897171512246
4,topic:132,0.3622001940384507
4,topic:54,0.36117342533543706
4,topic:23,0.3569855513051152
4,topic:150,0.3356943600811064
4,topic:21,0.333001050632447
4,topic:143,0.30679414281621575
4,topic:97,0.2905776803381741
4,topic:81,0.2860776484012604
4,topic:137,0.2855368764139712
4,topic:169,0.26301634684205055
4,topic:95,0.2537396077532321
4,topic:73,0.2518719423096627
4,topic:98,0.240090258885175
4,topic:47,0.24003545613959432
4,topic:94,0.23608213802799582
4,topic:65,0.22140210215002298
4,topic:42,0.1708278888836503
4,topic:178,0.14995644986629486
4,topic:32,0.12740419153124094
4,topic:186,0.10083664581179619
4,topic:13,0.0832167905755341
4,topic:138,0.08169677434489131
4,topic:183,0.07886760355904698
4,topic:136,0.07406608387827873
4,topic:115,0.06929268501698971
4,topic:44,0.06400329386815429
4,topic:180,0.06296369386836886
4,topic:88,0.060402728617191315
4,topic:8,0.05812211614102125
4,topic:5,0.04727676743641496
4,topic:26,0.042753368616104126
4,topic:104,0.03871228266507387
4,topic:86,0.03164596948772669
4,topic:60,0.0314636267721653
4,topic:162,0.02711605653166771
4,topic:157,0.027093698270618916
4,topic:187,0.024862331338226795
4,topic:4,0.016358831897377968
4,topic:77,0.0063072629272937775
5,topic:70,67.16686033387668
5,topic:111,55.943018305813894
5,topic:37,47.51736170751974
5,topic:185,46.416656469227746
5,topic:129,43.76910997927189
5,topic:15,22.841787265380844
5,topic:171,22.11137053137645
5,topic:199,19.686314043356106
5,topic:1,18.650217746850103
5,topic:146,18.478870334336534
5,topic:92,17.64680751832202
5,topic:40,15.205245960969478
5,topic:75,14.335656801238656
5,topic:18,13.489646766334772
5,topic:50,13.405740203801543
5,topic:189,10.469332019449212
5,topic:113,10.303644934552722
5,topic:126,9.988277599215508
5,topic:48,9.83218952221796
5,topic:29,9.729818881256506
5,topic:93,9.444397921673954
5,topic:163,9.357724346220493
5,topic:127,8.915799822891131
5,topic:7,8.407143019605428
5,topic:103,8.275475109927356
5,topic:184,7.873296156991273
5,topic:181,7.857505893800408
5,topic:27,7.775236347573809
5,topic:39,7.541524973930791
5,topic:83,7.48847765289247
5,topic:155,7.476919202134013
5,topic:105,6.932710939552635
5,topic:38,6.93163054366596
5,topic:133,6.776651059277356
5,topic:36,6.720244335010648
5,topic:195,6.466948039829731
5,topic:154,6.373868762515485
5,topic:89,6.117630770429969
5,topic:72,6.055850851815194
5,topic:149,5.846395859029144
5,topic:153,5.74205042142421
5,topic:193,5.674783547408879
5,topic:116,5.6424145409837365
5,topic:164,5.404720583930612
5,topic:3,5.363908713683486
5,topic:87,5.3577803412918
5,topic:182,5.326264588162303
5,topic:107,5.184542898088694
5,topic:56,5.1127939177677035
5,topic:190,5.094744368223473
5,topic:139,4.805958127602935
5,topic:44,4.638685031794012
5,topic:68,4.627999483142048
5,topic:58,4.611242131330073
5,topic:135,4.561605736613274
5,topic:96,4.511396919842809
5,topic:79,4.351451233495027
5,topic:188,4.276993192732334
5,topic:76,4.266918343491852
5,topic:161,4.260700257495046
5,topic:134,4.074873653007671
5,topic:102,4.067683574277908
5,topic:99,3.9393497738055885
5,topic:196,3.7612592354416847
5,topic:11,3.729912355542183
5,topic:85,3.6595482588745654
5,topic:25,3.605223122984171
5,topic:90,3.5718565061688423
5,topic:156,3.515781030058861
5,topic:110,3.5097715435549617
5,topic:67,3.501858916133642
5,topic:51,3.475020905956626
5,topic:108,3.443163369782269
5,topic:91,3.330265533644706
5,topic:34,3.0117459315806627
5,topic:59,2.9509551003575325
5,topic:61,2.910010678693652
5,topic:120,2.8385539832524955
5,topic:55,2.7286680676043034
5,topic:128,2.6769648119807243
5,topic:52,2.5062139686197042
5,topic:136,2.483709279447794
5,topic:176,2.4367250707000494
5,topic:141,2.434284783434123
5,topic:21,2.398442702367902
5,topic:118,2.3964820832479745
5,topic:197,2.346642760094255
5,topic:200,2.2662384109571576
5,topic:47,2.157787039875984
5,topic:20,2.1323995171114802
5,topic:140,2.0613741353154182
5,topic:16,2.0607926417142153
5,topic:49,2.052466076798737
5,topic:119,2.045932332985103
5,topic:109,1.9642745316959918
5,topic:71,1.9581570383161306
5,topic:30,1.9351393664255738
5,topic:12,1.8743190504610538
5,topic:175,1.8177066806238145
5,topic:121,1.747469616588205
5,topic:6,1.7385562602430582
5,topic:28,1.7360014505684376
5,topic:131,1.6598491203039885
5,topic:101,1.6525284415110946
5,topic:183,1.6442191656678915
5,topic:31,1.5746189001947641
5,topic:150,1.501179913058877
5,topic:24,1.4863394394051284
5,topic:166,1.4234624151140451
5,topic:64,1.344434287166223
5,topic:142,1.3345151119865477
5,topic:145,1.3015871653333306
5,topic:63,1.2970270360819995
5,topic:172,1.2422275394201279
5,topic:23,1.2313087382353842
5,topic:53,1.1208109743893147
5,topic:169,1.0869913455098867
5,topic:160,1.0815120767802
5,topic:80,1.0789591991342604
5,topic:194,1.0649882555007935
5,topic:45,1.0481308847665787
5,topic:73,1.029085767455399
5,topic:180,0.974280278198421
5,topic:179,0.9363863002508879
5,topic:198,0.9200278967618942
5,topic:177,0.8879852304235101
5,topic:13,0.8314994387328625
5,topic:143,0.8224480226635933
5,topic:65,0.8177851149812341
5,topic:62,0.7671055495738983
5,topic:104,0.7560574011877179
5,topic:170,0.7079010209999979
5,topic:95,0.6959433355368674
5,topic:74,0.6954694176092744
5,topic:78,0.6650102268904448
5,topic:137,0.6533208517357707
5,topic:159,0.6344584710896015
5,topic:10,0.6226869213860482
5,topic:42,0.6141542959958315
5,topic:33,0.5902857724577188
5,topic:100,0.5293228393420577
5,topic:22,0.5169226108118892
5,topic:14,0.48540068976581097
5,topic:122,0.46041157469153404
5,topic:168,0.4497649841941893
5,topic:5,0.429319329559803
5,topic:17,0.41553534008562565
5,topic:98,0.4053782857954502
5,topic:97,0.3893741159699857
5,topic:57,0.3284986764192581
5,topic:69,0.32788169011473656
5,topic:192,0.32179947942495346
5,topic:148,0.2687618285417557
5,topic:186,0.2542385458946228
5,topic:162,0.25108763575553894
5,topic:117,0.24937899829819798
5,topic:144,0.2476005032658577
5,topic:41,0.2309190258383751
5,topic:46,0.21125046908855438
5,topic:165,0.17925203777849674
5,topic:54,0.1756571475416422
5,topic:147,0.1652542296797037
5,topic:84,0.16068123281002045
5,topic:152,0.13906766846776009
5,topic:132,0.13718951493501663
5,topic:94,0.12686847522854805
5,topic:157,0.12610666453838348
5,topic:88,0.12476044148206711
