fold,cluster,saliency
1,111,49.068205527961254
1,70,48.87746977689676
1,129,48.83940518624149
1,37,46.51560778450221
1,185,40.17104084417224
1,146,27.13467002636753
1,171,24.808958616573364
1,15,20.44032776867971
1,199,18.60101420711726
1,1,14.714774457272142
1,113,13.346619385061786
1,18,13.342868551146239
1,127,13.338022560812533
1,75,12.542435833252966
1,76,12.418274134397507
1,27,12.137938875239342
1,40,11.364441662561148
1,92,11.36184556921944
1,29,10.793331959750503
1,7,10.622277150861919
1,39,9.367382297758013
1,93,8.92635741038248
1,153,8.797958598006517
1,149,8.459887605626136
1,48,8.309747823979706
1,189,7.567004473879933
1,163,7.410512170521542
1,89,7.1687069572508335
1,107,7.136876886710525
1,181,7.122198945842683
1,155,6.238318143878132
1,83,6.148554087150842
1,154,6.038158882409334
1,38,5.845266722142696
1,102,5.815677650272846
1,116,5.618190070614219
1,50,5.561561209149659
1,184,5.435256931465119
1,135,5.328585254959762
1,51,5.297646217979491
1,99,5.2477562739513814
1,105,5.114532316569239
1,91,4.929021831601858
1,193,4.755885785911232
1,103,4.315764356404543
1,87,4.312460891669616
1,161,4.27366241812706
1,190,4.18594433227554
1,182,4.177744593471289
1,3,3.78465723618865
1,96,3.7773019056767225
1,72,3.748316847253591
1,133,3.7066018264740705
1,20,3.473043751437217
1,164,3.377545149065554
1,131,3.3368154345080256
1,34,3.308216415345669
1,156,3.2589400513097644
1,61,3.204308698885143
1,33,3.041452119126916
1,188,3.0206234622746706
1,85,2.9900487642735243
1,68,2.965948912780732
1,128,2.944067783653736
1,109,2.9295883788727224
1,126,2.9104164680466056
1,176,2.879929048009217
1,110,2.8533050287514925
1,36,2.7650763909332454
1,64,2.7646133876405656
1,21,2.678026462905109
1,79,2.589424654841423
1,58,2.493222726508975
1,59,2.4827616987749934
1,134,2.4577639657072723
1,108,2.371935497969389
1,25,2.3577890573069453
1,145,2.2464946936815977
1,23,2.18576449342072
1,56,2.101231498643756
1,194,1.9467781446874142
1,175,1.9120134701952338
1,49,1.8889454053714871
1,65,1.8761923108249903
1,120,1.8528486238792539
1,67,1.8474764171987772
1,195,1.8268038174137473
1,142,1.8103406843729317
1,118,1.7199961245059967
1,180,1.7028970220126212
1,31,1.6893909182399511
1,177,1.667749099433422
1,63,1.6547003937885165
1,47,1.6416547922417521
1,150,1.599973655771464
1,139,1.386660530231893
1,159,1.2559345830231905
1,45,1.255059608258307
1,136,1.2406136747449636
1,187,1.2293561697006226
1,197,1.17130511905998
1,28,1.1668846542015672
1,24,1.1527463030070066
1,200,1.144212357699871
1,104,1.140384360216558
1,11,1.1311132297851145
1,170,1.087733207270503
1,55,1.0553590445779264
1,46,1.0541639374569058
1,53,1.0348385190591216
1,117,1.001731573138386
1,17,1.0014189397916198
1,78,1.0012035863474011
1,6,0.971135227009654
1,101,0.9672498642466962
1,10,0.8722806656733155
1,52,0.8447834737598896
1,4,0.8226920813322067
1,90,0.8191962726414204
1,42,0.7958126049488783
1,94,0.7901890920475125
1,69,0.7793191764503717
1,121,0.7790073873475194
1,73,0.7742034331895411
1,169,0.7353983512148261
1,44,0.7232033954933286
1,114,0.7188054025173187
1,172,0.7127049714326859
1,77,0.6971145463176072
1,140,0.6954448437318206
1,141,0.6742612654343247
1,196,0.6644314425066113
1,41,0.6494338763877749
1,98,0.6440224265679717
1,166,0.6426919046789408
1,168,0.6415702076628804
1,160,0.6371641233563423
1,74,0.6028739074245095
1,148,0.5964702237397432
1,119,0.5795211410149932
1,173,0.5468019861727953
1,162,0.49046544916927814
1,71,0.48467829171568155
1,147,0.47525598108768463
1,12,0.4664298240095377
1,152,0.4650227106176317
1,100,0.464983306825161
1,54,0.45252639800310135
1,137,0.41302019264549017
1,192,0.40582374669611454
1,183,0.4006155552342534
1,30,0.37407552637159824
1,144,0.3548670029267669
1,165,0.3492778167128563
1,14,0.33913325518369675
1,22,0.28270670864731073
1,57,0.2581011764705181
1,80,0.23835350573062897
1,13,0.23246233258396387
1,132,0.22927255555987358
1,8,0.22682289592921734
1,81,0.1894906908273697
1,62,0.15767863392829895
1,97,0.1509755253791809
1,115,0.1443548947572708
1,5,0.14336215239018202
1,26,0.1391679234802723
1,123,0.12360025197267532
1,95,0.10608777217566967
1,16,0.09687496069818735
1,179,0.0833846041932702
1,112,0.07790995761752129
1,157,0.07266318425536156
1,19,0.0579566340893507
1,178,0.053946759551763535
1,32,0.05258363392204046
1,60,0.05190387740731239
1,191,0.030742785893380642
1,88,0.019481700845062733
1,122,0.017918424680829048
