fold,cluster,drop_F1
2,37,0.01583199409286362
2,185,0.036988936988937016
2,70,0.07603266298918476
2,111,-0.005122962144238796
2,129,0.01583199409286362
2,146,-0.0351961590935127
2,171,0.05844155844155846
2,15,0.01583199409286362
2,199,0.01583199409286362
2,18,0.01583199409286362
2,1,0.036988936988937016
2,39,0.036988936988937016
2,92,0.0
2,127,0.01583199409286362
2,40,0.0
2,93,0.036988936988937016
2,149,0.01583199409286362
2,189,-0.022270322270322274
2,89,0.036988936988937016
2,75,0.0
