fold,cluster,saliency
5,70,67.16686033387668
5,111,55.943018305813894
5,37,47.51736170751974
5,185,46.416656469227746
5,129,43.76910997927189
5,15,22.841787265380844
5,171,22.11137053137645
5,199,19.686314043356106
5,1,18.650217746850103
5,146,18.478870334336534
5,92,17.64680751832202
5,40,15.205245960969478
5,75,14.335656801238656
5,18,13.489646766334772
5,50,13.405740203801543
5,189,10.469332019449212
5,113,10.303644934552722
5,126,9.988277599215508
5,48,9.83218952221796
5,29,9.729818881256506
5,93,9.444397921673954
5,163,9.357724346220493
5,127,8.915799822891131
5,7,8.407143019605428
5,103,8.275475109927356
5,184,7.873296156991273
5,181,7.857505893800408
5,27,7.775236347573809
5,39,7.541524973930791
5,83,7.48847765289247
5,155,7.476919202134013
5,105,6.932710939552635
5,38,6.93163054366596
5,133,6.776651059277356
5,36,6.720244335010648
5,195,6.466948039829731
5,154,6.373868762515485
5,89,6.117630770429969
5,72,6.055850851815194
5,149,5.846395859029144
5,153,5.74205042142421
5,193,5.674783547408879
5,116,5.6424145409837365
5,164,5.404720583930612
5,3,5.363908713683486
5,87,5.3577803412918
5,182,5.326264588162303
5,107,5.184542898088694
5,56,5.1127939177677035
5,190,5.094744368223473
5,139,4.805958127602935
5,44,4.638685031794012
5,68,4.627999483142048
5,58,4.611242131330073
5,135,4.561605736613274
5,96,4.511396919842809
5,79,4.351451233495027
5,188,4.276993192732334
5,76,4.266918343491852
5,161,4.260700257495046
5,134,4.074873653007671
5,102,4.067683574277908
5,99,3.9393497738055885
5,196,3.7612592354416847
5,11,3.729912355542183
5,85,3.6595482588745654
5,25,3.605223122984171
5,90,3.5718565061688423
5,156,3.515781030058861
5,110,3.5097715435549617
5,67,3.501858916133642
5,51,3.475020905956626
5,108,3.443163369782269
5,91,3.330265533644706
5,34,3.0117459315806627
5,59,2.9509551003575325
5,61,2.910010678693652
5,120,2.8385539832524955
5,55,2.7286680676043034
5,128,2.6769648119807243
5,52,2.5062139686197042
5,136,2.483709279447794
5,176,2.4367250707000494
5,141,2.434284783434123
5,21,2.398442702367902
5,118,2.3964820832479745
5,197,2.346642760094255
5,200,2.2662384109571576
5,47,2.157787039875984
5,20,2.1323995171114802
5,140,2.0613741353154182
5,16,2.0607926417142153
5,49,2.052466076798737
5,119,2.045932332985103
5,109,1.9642745316959918
5,71,1.9581570383161306
5,30,1.9351393664255738
5,12,1.8743190504610538
5,175,1.8177066806238145
5,121,1.747469616588205
5,6,1.7385562602430582
5,28,1.7360014505684376
5,131,1.6598491203039885
5,101,1.6525284415110946
5,183,1.6442191656678915
5,31,1.5746189001947641
5,150,1.501179913058877
5,24,1.4863394394051284
5,166,1.4234624151140451
5,64,1.344434287166223
5,142,1.3345151119865477
5,145,1.3015871653333306
5,63,1.2970270360819995
5,172,1.2422275394201279
5,23,1.2313087382353842
5,53,1.1208109743893147
5,169,1.0869913455098867
5,160,1.0815120767802
5,80,1.0789591991342604
5,194,1.0649882555007935
5,45,1.0481308847665787
5,73,1.029085767455399
5,180,0.974280278198421
5,179,0.9363863002508879
5,198,0.9200278967618942
5,177,0.8879852304235101
5,13,0.8314994387328625
5,143,0.8224480226635933
5,65,0.8177851149812341
5,62,0.7671055495738983
5,104,0.7560574011877179
5,170,0.7079010209999979
5,95,0.6959433355368674
5,74,0.6954694176092744
5,78,0.6650102268904448
5,137,0.6533208517357707
5,159,0.6344584710896015
5,10,0.6226869213860482
5,42,0.6141542959958315
5,33,0.5902857724577188
5,100,0.5293228393420577
5,22,0.5169226108118892
5,14,0.48540068976581097
5,122,0.46041157469153404
5,168,0.4497649841941893
5,5,0.429319329559803
5,17,0.41553534008562565
5,98,0.4053782857954502
5,97,0.3893741159699857
5,57,0.3284986764192581
5,69,0.32788169011473656
5,192,0.32179947942495346
5,148,0.2687618285417557
5,186,0.2542385458946228
5,162,0.25108763575553894
5,117,0.24937899829819798
5,144,0.2476005032658577
5,41,0.2309190258383751
5,46,0.21125046908855438
5,165,0.17925203777849674
5,54,0.1756571475416422
5,147,0.1652542296797037
5,84,0.16068123281002045
5,152,0.13906766846776009
5,132,0.13718951493501663
5,94,0.12686847522854805
5,157,0.12610666453838348
5,88,0.12476044148206711
5,191,0.12009231746196747
5,77,0.10827705706469715
5,81,0.07471178472042084
5,26,0.0482200775295496
5,123,0.04414870962500572
5,19,0.024876324459910393
5,178,0.019625536631792784
5,8,0.01752384752035141
5,115,0.006305999588221312
5,60,0.003554957453161478
