fold,cluster,drop_F1
1,111,0.0762304397237521
1,70,0.15263705910909486
1,129,0.11339134644987625
1,37,0.19428599527930768
1,185,0.0762304397237521
1,146,0.0
1,171,0.0317859952793077
1,15,0.0317859952793077
1,199,-0.004577641084328676
1,1,0.0317859952793077
1,113,0.06482528958564282
1,18,0.0317859952793077
1,127,0.0
1,75,0.06482528958564282
1,76,0.0
1,27,0.0
1,40,0.0317859952793077
1,92,0.0317859952793077
1,29,0.0
1,7,0.0
