fold,cluster,drop_F1
3,70,0.05555555555555558
3,111,-0.054867561059511516
3,129,0.0008599931200550248
3,37,0.028013728013727923
3,185,-0.02758472758472763
3,146,0.3452991452991453
3,171,0.13131313131313138
3,92,0.0
3,15,0.0
3,199,0.0
3,18,-0.02758472758472763
3,1,0.0
3,93,0.0
3,141,0.0008599931200550248
3,127,0.028013728013727923
3,163,0.0
3,184,0.0
3,113,0.0
3,75,0.0
3,29,0.0
