fold,feature,drop
1,topic:3,1.37474038079381
1,topic:56,1.3487875740975142
1,topic:36,1.3357758978381753
1,topic:200,1.3188882730901241
1,topic:131,1.2739085350185633
1,topic:177,1.2220996916294098
1,topic:196,1.0882375966757536
1,topic:25,1.0769085073843598
1,topic:47,1.0465573463588953
1,topic:197,1.0258268266916275
1,topic:59,1.024178821593523
1,topic:58,1.0021411888301373
1,topic:23,0.9912797026336193
1,topic:155,0.9577850382775068
1,topic:192,0.9224132969975471
1,topic:63,0.9134786427021027
1,topic:120,0.8793558962643147
1,topic:142,0.8722266247496009
1,topic:11,0.8720120908692479
1,topic:195,0.8319827932864428
1,topic:139,0.7729101963341236
1,topic:6,0.7725586630403996
1,topic:53,0.7717910353094339
1,topic:24,0.7535556759685278
1,topic:136,0.716981403529644
1,topic:152,0.6982557019218802
1,topic:180,0.6593377571552992
1,topic:175,0.656271792948246
1,topic:46,0.6503569819033146
1,topic:67,0.606417478993535
1,topic:188,0.596390662714839
1,topic:31,0.5923653468489647
1,topic:194,0.587671797722578
1,topic:108,0.5713848806917667
1,topic:17,0.5630424804985523
1,topic:104,0.559975266456604
1,topic:74,0.5366491638123989
1,topic:77,0.5274578183889389
1,topic:170,0.5057234168052673
1,topic:45,0.49151924066245556
1,topic:150,0.4751259721815586
1,topic:73,0.4657674040645361
1,topic:145,0.4603754412382841
1,topic:10,0.4527329709380865
1,topic:55,0.4455881677567959
1,topic:101,0.4364028871059418
1,topic:78,0.43451065942645073
1,topic:119,0.42162456177175045
1,topic:118,0.4211329463869333
1,topic:140,0.41996336355805397
1,topic:166,0.39672477450221777
1,topic:114,0.38985972851514816
1,topic:117,0.3868922321125865
1,topic:172,0.376586128026247
1,topic:160,0.3703168295323849
1,topic:4,0.3631991446018219
1,topic:141,0.35705162677913904
1,topic:121,0.33923056349158287
1,topic:52,0.3324882499873638
1,topic:144,0.32861153967678547
1,topic:183,0.3271821364760399
1,topic:12,0.32583754463121295
1,topic:159,0.320703555829823
1,topic:28,0.3184354742988944
1,topic:22,0.31185489892959595
1,topic:30,0.3104293867945671
1,topic:44,0.281212717294693
1,topic:123,0.26340244710445404
1,topic:147,0.26232088077813387
1,topic:69,0.2591041848063469
1,topic:137,0.24547132849693298
1,topic:57,0.2440060842782259
1,topic:90,0.2398893442004919
1,topic:42,0.2362145073711872
1,topic:169,0.20525221247226
1,topic:41,0.17437025159597397
1,topic:62,0.1648309975862503
1,topic:95,0.1629766123369336
1,topic:100,0.15889565832912922
1,topic:60,0.1588124930858612
1,topic:148,0.15677684172987938
1,topic:98,0.1540975272655487
1,topic:173,0.13534124940633774
1,topic:168,0.12501214630901814
1,topic:71,0.12466554343700409
1,topic:81,0.1217535026371479
1,topic:97,0.11553352326154709
1,topic:14,0.10626782476902008
1,topic:94,0.08206964284181595
1,topic:162,0.06958656013011932
1,topic:13,0.05742272734642029
1,topic:80,0.05139629915356636
1,topic:178,0.04222165048122406
1,topic:165,0.04189153015613556
1,topic:112,0.04107648879289627
1,topic:88,0.03338342532515526
1,topic:5,0.024260414764285088
1,topic:8,0.021190455183386803
1,topic:179,0.02096405066549778
1,topic:54,0.019346065819263458
2,topic:70,43.92208334058523
2,topic:111,43.17107914201915
2,topic:37,42.41131788864732
2,topic:185,39.39783762767911
2,topic:129,32.82313750963658
2,topic:15,18.176662417128682
2,topic:146,17.407884247601032
2,topic:171,15.32596966251731
2,topic:92,14.84425774216652
2,topic:199,13.91215786524117
2,topic:18,11.125699067488313
2,topic:1,10.985613809898496
2,topic:93,10.63507218286395
2,topic:39,10.558507978916168
2,topic:127,9.685333786532283
2,topic:40,9.674238787963986
2,topic:189,8.77667666785419
2,topic:7,8.218379002064466
2,topic:83,7.646155612543225
2,topic:182,7.577012985944748
2,topic:27,7.082742009311914
2,topic:89,7.069309428334236
2,topic:29,6.7824883833527565
2,topic:75,6.596666885539889
2,topic:48,6.434344962239265
2,topic:149,6.192695962265134
2,topic:133,6.186634294688702
2,topic:50,5.907435193657875
2,topic:76,5.8071031384170055
2,topic:163,5.290005011484027
2,topic:154,5.25581231713295
2,topic:153,5.046132547780871
2,topic:184,4.788379546254873
2,topic:177,4.7333294078707695
2,topic:113,4.691781440749764
2,topic:87,4.48855709657073
2,topic:91,4.281232487410307
2,topic:197,4.170674506574869
2,topic:176,4.131712723523378
2,topic:190,3.9465912338346243
2,topic:181,3.823002628982067
2,topic:36,3.7860864773392677
2,topic:134,3.7848304752260447
2,topic:96,3.7520395778119564
2,topic:20,3.471038192510605
2,topic:116,3.4473283886909485
2,topic:131,3.4416416566818953
2,topic:161,3.2703351713716984
2,topic:56,3.1793183349072933
2,topic:51,3.1592343989759684
2,topic:108,3.1216189712285995
2,topic:183,3.046983689069748
2,topic:30,3.0270755775272846
2,topic:38,3.0243837404996157
2,topic:128,2.998580116778612
2,topic:164,2.966015100479126
2,topic:156,2.9561190847307444
2,topic:194,2.9158425740897655
2,topic:85,2.9152638129889965
2,topic:107,2.887123968452215
2,topic:193,2.8834413178265095
2,topic:105,2.848022624850273
2,topic:68,2.8376991283148527
2,topic:109,2.691156232729554
2,topic:99,2.552974345162511
2,topic:11,2.5196418464183807
2,topic:63,2.5196237340569496
2,topic:142,2.38439629599452
2,topic:25,2.3750868923962116
2,topic:72,2.3576383255422115
2,topic:55,2.3270233534276485
2,topic:139,2.200450520031154
2,topic:200,2.171483751386404
2,topic:170,2.043439108878374
2,topic:155,1.9774139113724232
2,topic:196,1.9217941723763943
2,topic:126,1.8426212705671787
2,topic:3,1.8278560638427734
2,topic:145,1.81968436203897
2,topic:28,1.7230735309422016
2,topic:100,1.703912153840065
2,topic:135,1.6899464949965477
2,topic:102,1.6792014446109533
2,topic:24,1.6590334754437208
2,topic:52,1.5978724658489227
2,topic:67,1.5797142870724201
2,topic:49,1.5395887047052383
2,topic:61,1.4500887021422386
2,topic:58,1.4409064576029778
2,topic:73,1.4123182743787766
2,topic:169,1.3716952949762344
2,topic:6,1.3482819721102715
2,topic:59,1.3376189693808556
2,topic:79,1.3031583540141582
2,topic:110,1.277451530098915
2,topic:64,1.2491337899118662
2,topic:8,1.2177686095237732
2,topic:34,1.2022998072206974
2,topic:195,1.1621143855154514
2,topic:168,1.1486341655254364
2,topic:57,1.1145536452531815
2,topic:172,1.1027556210756302
2,topic:188,1.0903008319437504
2,topic:42,1.087857373058796
2,topic:118,1.08513761498034
2,topic:10,1.0659362562000751
2,topic:62,1.043984342366457
2,topic:120,1.041906412690878
2,topic:45,1.007032297551632
2,topic:147,0.9703821986913681
2,topic:180,0.9683274086564779
2,topic:47,0.9591204039752483
2,topic:132,0.9558720663189888
2,topic:121,0.9526117481291294
2,topic:33,0.9522289149463177
2,topic:136,0.9285167902708054
2,topic:94,0.9256730079650879
2,topic:101,0.9201328009366989
2,topic:166,0.9168914183974266
2,topic:69,0.8478367105126381
2,topic:103,0.8113421462476254
2,topic:21,0.7728241235017776
2,topic:179,0.7098008282482624
2,topic:157,0.693123459815979
2,topic:13,0.6667739376425743
2,topic:12,0.6543751657009125
2,topic:78,0.6318346187472343
2,topic:165,0.6067233234643936
2,topic:77,0.5739294569939375
2,topic:112,0.5651540756225586
2,topic:95,0.519962664693594
2,topic:22,0.5180602073669434
2,topic:160,0.5168129354715347
2,topic:141,0.5126921720802784
2,topic:90,0.4943166859447956
2,topic:117,0.4893457293510437
2,topic:173,0.4838660806417465
2,topic:53,0.4694801978766918
2,topic:74,0.44666413217782974
2,topic:23,0.4400586821138859
2,topic:65,0.43100715801119804
2,topic:137,0.40036188066005707
2,topic:159,0.3958660438656807
2,topic:80,0.3947299011051655
2,topic:148,0.3879595398902893
2,topic:186,0.38101230934262276
2,topic:16,0.35107485949993134
2,topic:175,0.3449622467160225
2,topic:198,0.32993675768375397
2,topic:140,0.32376503199338913
2,topic:152,0.31758512556552887
2,topic:5,0.30757006630301476
2,topic:97,0.29624972492456436
2,topic:54,0.29040541872382164
2,topic:71,0.2689223401248455
2,topic:150,0.2666323855519295
2,topic:60,0.2409670241177082
2,topic:46,0.2197539210319519
2,topic:26,0.20616646856069565
2,topic:17,0.20190810039639473
2,topic:143,0.17476344853639603
2,topic:32,0.15865342319011688
2,topic:144,0.15150409564375877
2,topic:41,0.13302843272686005
2,topic:119,0.12552927434444427
2,topic:84,0.12484031915664673
2,topic:187,0.12245681881904602
2,topic:44,0.1173308864235878
2,topic:192,0.10269470512866974
2,topic:31,0.09227045625448227
2,topic:82,0.08290623128414154
2,topic:122,0.06344708055257797
2,topic:81,0.06167955696582794
2,topic:115,0.05577678978443146
2,topic:14,0.04293736815452576
2,topic:98,0.02943044900894165
3,topic:70,52.082444802857935
3,topic:129,48.626660196110606
3,topic:37,47.87171282991767
3,topic:111,43.50304560083896
3,topic:185,38.58529854938388
3,topic:146,21.670948768034577
3,topic:92,20.31900207325816
3,topic:15,15.819722287356853
3,topic:199,15.709499098360538
3,topic:171,15.41792555898428
3,topic:18,14.89327690564096
3,topic:1,13.392542546615005
3,topic:127,12.014819802716374
3,topic:93,11.091702297329903
3,topic:29,10.74007039051503
3,topic:163,10.692718632519245
3,topic:113,9.673838910646737
3,topic:133,8.846896214410663
3,topic:48,8.253835977986455
3,topic:27,8.170597572810948
3,topic:72,7.94050807133317
3,topic:189,7.872467759996653
3,topic:141,7.801125559955835
3,topic:184,7.3825911320745945
3,topic:39,7.3341223653405905
3,topic:50,7.228261701762676
3,topic:87,7.22024299018085
3,topic:153,7.053278407081962
3,topic:75,6.965893108397722
3,topic:40,6.827327959239483
3,topic:102,6.126256538555026
3,topic:156,6.029488317668438
3,topic:107,5.953826064243913
3,topic:149,5.74632940813899
3,topic:190,5.445879436098039
3,topic:91,5.044765703380108
3,topic:96,4.9830090925097466
3,topic:38,4.91556534729898
3,topic:99,4.859775330871344
3,topic:134,4.7600348852574825
3,topic:7,4.5061464458703995
3,topic:116,4.386426046490669
3,topic:3,4.383981021121144
3,topic:109,4.3359608463943005
3,topic:83,4.1642700508236885
3,topic:105,4.070516292005777
3,topic:181,4.0515827015042305
3,topic:193,3.880505501292646
3,topic:51,3.8143293652683496
3,topic:128,3.8094869386404753
3,topic:154,3.7559420950710773
3,topic:89,3.592636100947857
3,topic:34,3.3297260850667953
3,topic:176,3.2030691280961037
3,topic:161,3.1576704643666744
3,topic:20,3.108469821512699
3,topic:118,2.9390124790370464
3,topic:76,2.904440749436617
3,topic:63,2.8119786642491817
3,topic:31,2.7353023886680603
3,topic:36,2.7135013146325946
3,topic:135,2.68576505407691
3,topic:58,2.605584977194667
3,topic:68,2.4226650707423687
3,topic:56,2.4143897481262684
3,topic:195,2.3576296232640743
3,topic:28,2.3426263127475977
3,topic:64,2.330162025988102
3,topic:182,2.321640597656369
3,topic:197,2.300738751888275
3,topic:139,2.2233942449092865
3,topic:21,2.181882578879595
3,topic:97,2.0021230205893517
3,topic:25,1.9910092875361443
3,topic:55,1.9477466512471437
3,topic:131,1.8435141369700432
3,topic:155,1.8309007473289967
3,topic:188,1.8229114040732384
3,topic:94,1.7805601935833693
3,topic:120,1.7591031230986118
3,topic:85,1.7377035282552242
3,topic:126,1.7313120812177658
3,topic:179,1.7167057506740093
3,topic:52,1.6648691892623901
3,topic:65,1.6645500101149082
3,topic:108,1.6478079855442047
3,topic:30,1.6326594576239586
3,topic:164,1.6145385727286339
3,topic:142,1.5919667538255453
3,topic:33,1.5102051720023155
3,topic:200,1.438313651829958
3,topic:169,1.4080619886517525
3,topic:73,1.3509433306753635
3,topic:74,1.3044394552707672
3,topic:61,1.30228590965271
3,topic:110,1.299100499600172
3,topic:59,1.2857793625444174
3,topic:10,1.2717999666929245
3,topic:103,1.2379621677100658
3,topic:145,1.2315206229686737
3,topic:49,1.2019537016749382
3,topic:121,1.2007506620138884
3,topic:79,1.1992742270231247
3,topic:140,1.1958500295877457
3,topic:101,1.1957589983940125
3,topic:177,1.1209131553769112
3,topic:53,1.11266665533185
3,topic:67,1.0875875614583492
3,topic:117,1.0789321772754192
3,topic:6,1.0481340140104294
3,topic:23,1.0087837278842926
3,topic:166,0.9912900850176811
3,topic:11,0.9710897468030453
3,topic:104,0.961306557059288
3,topic:194,0.953674603253603
3,topic:159,0.9292977303266525
3,topic:41,0.8691075518727303
3,topic:60,0.8286325111985207
3,topic:196,0.8196950927376747
3,topic:100,0.8057451657950878
3,topic:80,0.7865730300545692
3,topic:137,0.7405705228447914
3,topic:160,0.7331389896571636
3,topic:47,0.7194019518792629
3,topic:122,0.7185187488794327
3,topic:165,0.6843431070446968
3,topic:16,0.6035545393824577
3,topic:147,0.5918358191847801
3,topic:44,0.5891781747341156
3,topic:170,0.5657124817371368
3,topic:132,0.5580096393823624
3,topic:168,0.5384529232978821
3,topic:123,0.5218533277511597
3,topic:12,0.5196254774928093
3,topic:95,0.5170405991375446
3,topic:77,0.48841241747140884
3,topic:54,0.41422390937805176
3,topic:26,0.3969728723168373
3,topic:71,0.3946048319339752
3,topic:98,0.3944023624062538
3,topic:119,0.39350704848766327
3,topic:136,0.3758700489997864
3,topic:42,0.345282606780529
3,topic:150,0.3333224356174469
3,topic:22,0.32070836424827576
3,topic:45,0.28792640566825867
3,topic:175,0.2841933071613312
3,topic:180,0.26642147824168205
3,topic:57,0.2600632831454277
3,topic:14,0.2537399008870125
3,topic:4,0.25232864171266556
3,topic:62,0.2495981976389885
3,topic:46,0.24473004043102264
3,topic:8,0.2375563681125641
3,topic:143,0.23693180084228516
3,topic:152,0.23461854085326195
3,topic:115,0.23084049671888351
3,topic:88,0.22602146863937378
3,topic:90,0.21641776710748672
3,topic:24,0.1960863173007965
3,topic:32,0.18318262696266174
3,topic:78,0.17905054986476898
3,topic:17,0.175058975815773
3,topic:192,0.17365749925374985
3,topic:13,0.14305244386196136
3,topic:191,0.14209215342998505
3,topic:81,0.12942516803741455
3,topic:173,0.09394446760416031
3,topic:172,0.0925627239048481
3,topic:148,0.0869067832827568
3,topic:187,0.08429665118455887
3,topic:82,0.08031367883086205
3,topic:144,0.06049257144331932
3,topic:178,0.05610563978552818
3,topic:5,0.019309313967823982
4,topic:129,28.828836794942617
4,topic:70,28.2915730336681
4,topic:185,25.205246029421687
4,topic:37,23.677932859864086
4,topic:111,20.49735452979803
4,topic:199,12.758422677405179
4,topic:146,12.333453612402081
4,topic:171,10.847471845336258
4,topic:15,10.773693340830505
4,topic:29,8.71440596273169
4,topic:92,7.780959390103817
4,topic:1,6.692842102609575
4,topic:39,6.365167610347271
4,topic:113,6.30849552154541
4,topic:76,6.053790669888258
4,topic:163,5.665442172437906
4,topic:99,5.324638863094151
4,topic:127,5.2395296366885304
4,topic:153,5.047264902852476
4,topic:93,4.845045775175095
4,topic:154,4.423025683499873
4,topic:40,4.4101552767679095
4,topic:7,4.358836928382516
4,topic:18,4.156593216583133
4,topic:48,4.115195938386023
4,topic:131,4.099855445325375
4,topic:27,4.090214089490473
4,topic:50,4.053332314826548
4,topic:87,3.8784254929050803
4,topic:189,3.862198076210916
4,topic:83,3.4406987139955163
4,topic:75,3.351637227460742
4,topic:176,3.0678456984460354
4,topic:126,2.9425348676741123
4,topic:184,2.940257125534117
4,topic:38,2.9194439239799976
4,topic:161,2.9132068175822496
4,topic:91,2.7911730194464326
4,topic:79,2.702437449246645
4,topic:107,2.6622876096516848
4,topic:197,2.575573232024908
4,topic:190,2.5552988881245255
4,topic:134,2.495813513174653
4,topic:116,2.241682704538107
4,topic:89,2.236265758983791
4,topic:61,2.234300371259451
4,topic:135,2.2142480686306953
4,topic:85,2.1586937736719847
4,topic:103,2.1468950025737286
4,topic:72,1.9807212613523006
4,topic:193,1.9675617711618543
4,topic:139,1.9089050646871328
4,topic:156,1.8895845599472523
4,topic:128,1.8424415569752455
4,topic:142,1.7679504184052348
4,topic:31,1.7583617195487022
4,topic:149,1.7227423749864101
4,topic:64,1.6761432578787208
4,topic:159,1.6225283108651638
4,topic:133,1.5550882341340184
4,topic:181,1.5108603052794933
4,topic:195,1.504688674584031
4,topic:182,1.4749653274193406
4,topic:20,1.4407752621918917
4,topic:68,1.4099981738254428
4,topic:102,1.3848592890426517
4,topic:34,1.3361856509000063
4,topic:120,1.3055894821882248
4,topic:109,1.2797434879466891
4,topic:49,1.2490146085619926
4,topic:10,1.1736040897667408
4,topic:170,1.1651921719312668
4,topic:63,1.1443748958408833
4,topic:25,1.107429662719369
4,topic:96,1.0981641188263893
4,topic:196,1.0899497792124748
4,topic:11,1.0608231108635664
4,topic:145,1.006092282012105
4,topic:58,0.9820235539227724
4,topic:69,0.977259524166584
4,topic:168,0.9546924419701099
4,topic:51,0.934602715075016
4,topic:164,0.9305084515362978
4,topic:143,0.9254412315785885
4,topic:117,0.9194417400285602
4,topic:67,0.883115541189909
4,topic:56,0.8742565028369427
4,topic:33,0.8553963787853718
4,topic:28,0.8210239838808775
4,topic:30,0.81419737637043
4,topic:147,0.7713281400501728
4,topic:45,0.7643966600298882
4,topic:12,0.7520421147346497
4,topic:160,0.7379051968455315
4,topic:105,0.7211282420903444
4,topic:155,0.7159428019076586
4,topic:62,0.7121897861361504
4,topic:200,0.7049181684851646
4,topic:54,0.6925159320235252
4,topic:80,0.6823818050324917
4,topic:16,0.6822115108370781
4,topic:110,0.6709265261888504
4,topic:177,0.6641128249466419
4,topic:118,0.6205314099788666
4,topic:101,0.6200489662587643
4,topic:3,0.6107934229075909
4,topic:36,0.5797778405249119
4,topic:74,0.5794903598725796
4,topic:121,0.5539781795814633
4,topic:132,0.5272573456168175
4,topic:6,0.5268114060163498
4,topic:152,0.5078595308586955
4,topic:81,0.494564950466156
4,topic:188,0.48344557359814644
4,topic:141,0.47838251665234566
4,topic:165,0.47735894471406937
4,topic:194,0.47673171013593674
4,topic:95,0.46253571659326553
4,topic:108,0.46002377942204475
4,topic:192,0.4424899183213711
4,topic:166,0.4318624120205641
4,topic:21,0.42713393457233906
4,topic:122,0.42501718550920486
4,topic:57,0.39213600382208824
4,topic:52,0.38846492767333984
4,topic:17,0.37973226234316826
4,topic:55,0.3725212551653385
4,topic:71,0.37115713953971863
4,topic:119,0.33993199467658997
4,topic:179,0.3309999331831932
4,topic:41,0.32033803686499596
4,topic:59,0.3198248287662864
4,topic:123,0.3180014491081238
4,topic:53,0.3142162188887596
4,topic:140,0.3137596044689417
4,topic:90,0.2838483937084675
4,topic:24,0.27925314009189606
4,topic:137,0.2779073268175125
4,topic:73,0.2553763911128044
4,topic:42,0.2509678080677986
4,topic:112,0.2484167069196701
4,topic:100,0.24187973141670227
4,topic:169,0.235551156103611
4,topic:198,0.2323450744152069
4,topic:175,0.2233276478946209
4,topic:47,0.22066013142466545
4,topic:144,0.21846241503953934
4,topic:78,0.21217192709445953
4,topic:172,0.18712555058300495
4,topic:98,0.18509524315595627
4,topic:191,0.18000828474760056
4,topic:97,0.15163571387529373
4,topic:180,0.12472131475806236
4,topic:60,0.10921809822320938
4,topic:104,0.09564291313290596
4,topic:46,0.09554535150527954
4,topic:88,0.09258664399385452
4,topic:32,0.09106690436601639
4,topic:5,0.09070169925689697
4,topic:183,0.08941419795155525
4,topic:138,0.08902417868375778
4,topic:65,0.08443370461463928
4,topic:94,0.07873981818556786
4,topic:178,0.06594014167785645
4,topic:13,0.05822232365608215
4,topic:44,0.04545126482844353
4,topic:23,0.03241182863712311
4,topic:26,0.03199565038084984
4,topic:115,0.031905870884656906
4,topic:157,0.0316072441637516
4,topic:150,0.02889847382903099
4,topic:77,0.0286051444709301
5,topic:70,43.197106250561774
5,topic:111,41.444842986762524
5,topic:37,33.37252487055957
5,topic:129,31.807112734764814
5,topic:185,28.061929995194077
5,topic:171,21.301156574860215
5,topic:15,16.6034813541919
5,topic:1,14.50789172295481
5,topic:199,13.43635930493474
5,topic:146,13.376888493075967
5,topic:75,12.948009435087442
5,topic:50,12.901446271687746
5,topic:92,11.820421479642391
5,topic:40,9.945603832602501
5,topic:189,8.927136590704322
5,topic:18,8.698771743103862
5,topic:163,7.981522670015693
5,topic:29,7.975576877593994
5,topic:39,7.947634430602193
5,topic:93,7.4921046905219555
5,topic:113,7.206865357235074
5,topic:7,7.170112311840057
5,topic:48,6.350857986137271
5,topic:126,6.162150926887989
5,topic:127,6.0820977203547955
5,topic:83,6.0287276692688465
5,topic:103,5.7045196034014225
5,topic:27,5.514262419193983
5,topic:190,5.425038048997521
5,topic:3,5.2616469487547874
5,topic:153,5.204463033005595
5,topic:184,5.16112868860364
5,topic:38,5.129734501242638
5,topic:149,4.958116417750716
5,topic:155,4.654691711068153
5,topic:87,4.633573850616813
5,topic:133,4.582782443612814
5,topic:181,4.440239414572716
5,topic:116,4.411465657874942
5,topic:110,4.354033216834068
5,topic:140,4.146607715636492
5,topic:193,4.117678429931402
5,topic:89,4.050283078104258
5,topic:195,4.0295832343399525
5,topic:102,4.0076060788705945
5,topic:105,3.73639658652246
5,topic:11,3.724365023896098
5,topic:134,3.6452818121761084
5,topic:99,3.5445763673633337
5,topic:154,3.268934693187475
5,topic:72,3.249763274565339
5,topic:139,3.204116940498352
5,topic:96,3.109545726329088
5,topic:56,3.010485727339983
5,topic:182,2.9460015390068293
5,topic:36,2.8618247117847204
5,topic:164,2.8523239251226187
5,topic:91,2.8374308589845896
5,topic:68,2.5327457636594772
5,topic:58,2.500749059021473
5,topic:76,2.473576009273529
5,topic:107,2.4478671476244926
5,topic:156,2.4341980144381523
5,topic:108,2.392773725092411
5,topic:118,2.3881835862994194
5,topic:25,2.288199543952942
5,topic:44,2.2785338312387466
5,topic:21,2.278108447790146
5,topic:31,2.080885360017419
5,topic:128,2.071896977722645
5,topic:67,2.0500995852053165
5,topic:136,2.02636593952775
5,topic:135,1.9654998481273651
5,topic:34,1.939282177016139
5,topic:196,1.8948799595236778
5,topic:79,1.846991453319788
5,topic:51,1.7904796116054058
5,topic:161,1.7477646935731173
5,topic:85,1.6488913223147392
5,topic:176,1.6199455205351114
5,topic:109,1.6112377345561981
5,topic:188,1.5934710055589676
5,topic:61,1.5933465734124184
5,topic:120,1.5158246606588364
5,topic:20,1.5044796131551266
5,topic:197,1.499598978087306
5,topic:59,1.4929963387548923
5,topic:47,1.4844924360513687
5,topic:131,1.4727597795426846
5,topic:55,1.424574937671423
5,topic:141,1.4060381762683392
5,topic:80,1.3903284519910812
5,topic:52,1.3652634024620056
5,topic:63,1.339839469641447
5,topic:119,1.3109512887895107
5,topic:12,1.3082721754908562
5,topic:16,1.2971881031990051
5,topic:49,1.2911591213196516
5,topic:23,1.2777351066470146
5,topic:64,1.260166747495532
5,topic:53,1.2305512689054012
5,topic:175,1.1751333512365818
5,topic:150,1.1249682493507862
5,topic:145,1.085194867104292
5,topic:65,1.0489109978079796
5,topic:142,1.0259365737438202
5,topic:169,1.0257010385394096
5,topic:121,1.0125613790005445
5,topic:200,0.9954882655292749
5,topic:170,0.9053462259471416
5,topic:101,0.8923608586192131
5,topic:137,0.8872638493776321
5,topic:28,0.877807667478919
5,topic:30,0.8547322228550911
5,topic:194,0.8171603456139565
5,topic:95,0.8109265044331551
5,topic:90,0.7870349287986755
5,topic:166,0.7145076915621758
5,topic:183,0.7113201506435871
5,topic:24,0.6947138905525208
5,topic:160,0.6893961802124977
5,topic:33,0.6594248414039612
5,topic:22,0.6236521005630493
5,topic:45,0.5977284945547581
5,topic:71,0.5513712614774704
5,topic:159,0.5167369395494461
5,topic:179,0.5137729123234749
5,topic:5,0.4914783239364624
5,topic:78,0.46441421657800674
5,topic:100,0.441342294216156
5,topic:198,0.40918323397636414
5,topic:73,0.38908568769693375
5,topic:97,0.36122070997953415
5,topic:41,0.34438610821962357
5,topic:74,0.3439287953078747
5,topic:14,0.33988799527287483
5,topic:62,0.33640439808368683
5,topic:144,0.3308328092098236
5,topic:84,0.3072645664215088
5,topic:180,0.3045903593301773
5,topic:17,0.30006778985261917
5,topic:10,0.2872811872512102
5,topic:122,0.27297984063625336
5,topic:186,0.2676340341567993
5,topic:192,0.267554622143507
5,topic:177,0.25155115872621536
5,topic:42,0.24782419577240944
5,topic:46,0.24359416961669922
5,topic:13,0.23461369425058365
5,topic:77,0.23255516774952412
5,topic:148,0.2269028127193451
5,topic:172,0.21269435435533524
5,topic:162,0.19574156403541565
5,topic:57,0.16879725456237793
5,topic:98,0.16130389273166656
5,topic:168,0.1603085994720459
5,topic:69,0.16023141890764236
5,topic:117,0.1267785206437111
5,topic:123,0.12149708718061447
5,topic:132,0.11410355567932129
5,topic:81,0.1031813994050026
5,topic:165,0.07736735790967941
5,topic:157,0.06819823384284973
5,topic:26,0.062006037682294846
5,topic:6,0.061409443616867065
5,topic:152,0.06013425812125206
5,topic:147,0.057066868990659714
5,topic:94,0.03473501652479172
5,topic:19,0.029277116060256958
